"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","gws","Barrett, Jake","1","","","","","","","","","",""
"2015","gws","Barrett, Jake","2","","","","","","","","","",""
"2015","gws","Barrett, Jake","3","","","","","","","","","",""
"2015","gws","Barrett, Jake","4","","","","","","","","","",""
"2015","gws","Barrett, Jake","5","","","","","","","","","",""
"2015","gws","Barrett, Jake","6","","","","","","","","","",""
"2015","gws","Barrett, Jake","7","","","","","","","","","",""
"2015","gws","Barrett, Jake","8","","","","","","","","","",""
"2015","gws","Barrett, Jake","9","","","","","","","","","",""
"2015","gws","Barrett, Jake","10","","","","","","","","","",""
"2015","gws","Barrett, Jake","11","","","","","","","","","",""
"2015","gws","Barrett, Jake","12","","","","","","","","","",""
"2015","gws","Barrett, Jake","14","","","","","","","","","",""
"2015","gws","Barrett, Jake","15","","","","","","","","","",""
"2015","gws","Barrett, Jake","16","","","","","","","","","",""
"2015","gws","Barrett, Jake","17","","","","","","","","","",""
"2015","gws","Barrett, Jake","18","","","","","","","","","",""
"2015","gws","Barrett, Jake","19","","","","","","","","","",""
"2015","gws","Barrett, Jake","20","","","","","","","","","",""
"2015","gws","Barrett, Jake","21","","","","","","","","","",""
"2015","gws","Barrett, Jake","22","","","","","","","","","",""
"2015","gws","Barrett, Jake","23","1","2","6","1","-","3","-","-","-","43"
"2015","gws","Bugg, Tomas","1","9","2","9","-","3","2","-","-","-","88"
"2015","gws","Bugg, Tomas","2","4","1","12","1","1","2","-","-","-","86"
"2015","gws","Bugg, Tomas","3","4","5","13","2","-","4","-","-","-","88"
"2015","gws","Bugg, Tomas","4","11","4","12","1","1","4","-","-","-","87"
"2015","gws","Bugg, Tomas","5","6","2","9","1","3","5","-","-","-","88"
"2015","gws","Bugg, Tomas","6","4","1","3","-","1","4","-","-","-","90"
"2015","gws","Bugg, Tomas","7","15","4","7","-","1","3","-","-","2","84"
"2015","gws","Bugg, Tomas","8","11","10","11","1","-","-","1","-","-","84"
"2015","gws","Bugg, Tomas","9","6","1","4","1","-","4","-","-","-","84"
"2015","gws","Bugg, Tomas","10","4","2","9","1","1","2","-","-","-","89"
"2015","gws","Bugg, Tomas","11","9","3","13","1","-","3","-","-","-","85"
"2015","gws","Bugg, Tomas","12","4","1","5","-","-","2","-","-","-","84"
"2015","gws","Bugg, Tomas","14","","","","","","","","","",""
"2015","gws","Bugg, Tomas","15","","","","","","","","","",""
"2015","gws","Bugg, Tomas","16","","","","","","","","","",""
"2015","gws","Bugg, Tomas","17","","","","","","","","","",""
"2015","gws","Bugg, Tomas","18","","","","","","","","","",""
"2015","gws","Bugg, Tomas","19","","","","","","","","","",""
"2015","gws","Bugg, Tomas","20","6","2","4","-","3","3","-","-","-","90"
"2015","gws","Bugg, Tomas","21","5","-","9","1","2","2","-","-","-","85"
"2015","gws","Bugg, Tomas","22","11","4","11","-","1","2","2","-","1","89"
"2015","gws","Bugg, Tomas","23","6","4","10","1","-","1","-","-","1","90"
"2015","gws","Buntine, Matt","1","","","","","","","","","",""
"2015","gws","Buntine, Matt","2","","","","","","","","","",""
"2015","gws","Buntine, Matt","3","","","","","","","","","",""
"2015","gws","Buntine, Matt","4","","","","","","","","","",""
"2015","gws","Buntine, Matt","5","","","","","","","","","",""
"2015","gws","Buntine, Matt","6","5","4","3","-","1","4","-","-","-","79"
"2015","gws","Buntine, Matt","7","8","3","9","-","-","1","-","-","-","85"
"2015","gws","Buntine, Matt","8","11","9","3","-","-","2","1","-","-","80"
"2015","gws","Buntine, Matt","9","6","3","4","1","-","4","-","-","-","86"
"2015","gws","Buntine, Matt","10","9","4","2","-","-","1","-","-","1","85"
"2015","gws","Buntine, Matt","11","10","5","6","2","-","4","-","-","-","86"
"2015","gws","Buntine, Matt","12","10","6","5","-","1","1","-","-","-","82"
"2015","gws","Buntine, Matt","14","5","4","1","1","1","1","-","-","-","90"
"2015","gws","Buntine, Matt","15","14","3","3","-","-","-","-","-","-","92"
"2015","gws","Buntine, Matt","16","4","4","3","-","-","2","-","-","-","70"
"2015","gws","Buntine, Matt","17","","","","","","","","","",""
"2015","gws","Buntine, Matt","18","3","2","-","-","-","4","-","-","-","29"
"2015","gws","Buntine, Matt","19","","","","","","","","","",""
"2015","gws","Buntine, Matt","20","","","","","","","","","",""
"2015","gws","Buntine, Matt","21","","","","","","","","","",""
"2015","gws","Buntine, Matt","22","","","","","","","","","",""
"2015","gws","Buntine, Matt","23","","","","","","","","","",""
"2015","gws","Cameron, Jeremy","1","6","4","-","2","1","1","4","-","2","91"
"2015","gws","Cameron, Jeremy","2","7","5","5","1","-","2","1","-","1","88"
"2015","gws","Cameron, Jeremy","3","9","5","-","1","-","5","2","-","3","90"
"2015","gws","Cameron, Jeremy","4","13","7","8","3","-","-","4","-","6","91"
"2015","gws","Cameron, Jeremy","5","5","3","1","2","-","5","1","-","2","84"
"2015","gws","Cameron, Jeremy","6","11","8","3","1","1","1","7","-","-","89"
"2015","gws","Cameron, Jeremy","7","10","7","2","-","-","-","5","-","1","89"
"2015","gws","Cameron, Jeremy","8","7","2","-","1","2","1","2","-","-","93"
"2015","gws","Cameron, Jeremy","9","7","6","1","-","-","1","3","-","-","89"
"2015","gws","Cameron, Jeremy","10","9","7","4","2","1","-","3","-","2","89"
"2015","gws","Cameron, Jeremy","11","4","4","2","-","-","5","2","-","1","91"
"2015","gws","Cameron, Jeremy","12","8","6","3","-","1","1","1","-","2","88"
"2015","gws","Cameron, Jeremy","14","9","5","2","2","2","2","2","-","1","87"
"2015","gws","Cameron, Jeremy","15","13","8","-","1","4","3","5","-","1","85"
"2015","gws","Cameron, Jeremy","16","9","6","3","-","-","1","2","-","4","92"
"2015","gws","Cameron, Jeremy","17","6","4","4","-","2","2","-","-","-","95"
"2015","gws","Cameron, Jeremy","18","7","3","1","-","1","-","2","-","3","86"
"2015","gws","Cameron, Jeremy","19","9","7","4","-","-","1","2","-","2","89"
"2015","gws","Cameron, Jeremy","20","6","3","3","1","2","2","3","-","1","92"
"2015","gws","Cameron, Jeremy","21","7","6","2","-","-","-","3","-","-","91"
"2015","gws","Cameron, Jeremy","22","15","12","2","2","3","4","7","-","3","92"
"2015","gws","Cameron, Jeremy","23","8","4","-","2","1","-","2","1","2","91"
"2015","gws","Coniglio, Stephen","1","3","1","2","-","-","2","-","-","-","21"
"2015","gws","Coniglio, Stephen","2","14","5","12","1","3","8","2","-","-","82"
"2015","gws","Coniglio, Stephen","3","12","8","12","1","-","10","1","-","-","83"
"2015","gws","Coniglio, Stephen","4","15","4","12","-","1","5","-","-","1","82"
"2015","gws","Coniglio, Stephen","5","9","5","11","3","1","8","-","-","-","76"
"2015","gws","Coniglio, Stephen","6","7","1","16","-","2","8","-","-","-","88"
"2015","gws","Coniglio, Stephen","7","11","5","21","1","1","-","1","-","-","87"
"2015","gws","Coniglio, Stephen","8","7","3","11","1","1","2","-","-","-","84"
"2015","gws","Coniglio, Stephen","9","12","6","13","2","-","4","-","-","-","85"
"2015","gws","Coniglio, Stephen","10","10","-","16","4","1","8","2","-","-","83"
"2015","gws","Coniglio, Stephen","11","8","3","14","1","-","1","-","-","-","64"
"2015","gws","Coniglio, Stephen","12","","","","","","","","","",""
"2015","gws","Coniglio, Stephen","14","","","","","","","","","",""
"2015","gws","Coniglio, Stephen","15","9","3","17","2","-","17","-","-","-","88"
"2015","gws","Coniglio, Stephen","16","12","5","13","2","3","5","-","2","-","87"
"2015","gws","Coniglio, Stephen","17","12","3","13","-","1","6","-","1","-","85"
"2015","gws","Coniglio, Stephen","18","14","5","15","2","1","5","1","-","1","79"
"2015","gws","Coniglio, Stephen","19","14","5","13","2","2","2","1","5","-","80"
"2015","gws","Coniglio, Stephen","20","","","","","","","","","",""
