"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","essendon","Ambrose, Patrick","1","3","3","8","2","-","11","-","2","-","72"
"2015","essendon","Ambrose, Patrick","2","4","4","8","-","2","6","-","-","-","89"
"2015","essendon","Ambrose, Patrick","3","8","3","12","2","1","3","-","3","-","88"
"2015","essendon","Ambrose, Patrick","4","7","2","10","1","-","3","-","3","-","77"
"2015","essendon","Ambrose, Patrick","5","8","5","11","2","-","8","2","-","3","80"
"2015","essendon","Ambrose, Patrick","6","3","2","7","1","-","3","-","-","-","88"
"2015","essendon","Ambrose, Patrick","7","6","4","9","1","1","6","2","1","-","85"
"2015","essendon","Ambrose, Patrick","8","5","4","6","3","1","3","1","4","-","83"
"2015","essendon","Ambrose, Patrick","9","4","3","7","1","1","6","-","4","-","90"
"2015","essendon","Ambrose, Patrick","10","5","3","7","1","1","2","-","3","1","89"
"2015","essendon","Ambrose, Patrick","11","4","4","6","2","1","8","-","3","-","83"
"2015","essendon","Ambrose, Patrick","13","","","","","","","","","",""
"2015","essendon","Ambrose, Patrick","14","","","","","","","","","",""
"2015","essendon","Ambrose, Patrick","15","3","1","6","-","-","8","-","2","-","78"
"2015","essendon","Ambrose, Patrick","16","2","3","7","1","1","3","1","-","-","88"
"2015","essendon","Ambrose, Patrick","17","3","2","6","-","2","6","-","-","-","81"
"2015","essendon","Ambrose, Patrick","18","3","3","8","1","1","3","-","-","1","90"
"2015","essendon","Ambrose, Patrick","19","","","","","","","","","",""
"2015","essendon","Ambrose, Patrick","20","","","","","","","","","",""
"2015","essendon","Ambrose, Patrick","21","5","2","5","-","1","4","-","1","-","80"
"2015","essendon","Ambrose, Patrick","22","","","","","","","","","",""
"2015","essendon","Ambrose, Patrick","23","","","","","","","","","",""
"2015","essendon","Ashby, Jason","1","","","","","","","","","",""
"2015","essendon","Ashby, Jason","2","5","2","4","-","1","1","-","-","-","31"
"2015","essendon","Ashby, Jason","3","3","1","-","-","1","3","-","-","-","35"
"2015","essendon","Ashby, Jason","4","","","","","","","","","",""
"2015","essendon","Ashby, Jason","5","","","","","","","","","",""
"2015","essendon","Ashby, Jason","6","","","","","","","","","",""
"2015","essendon","Ashby, Jason","7","4","3","3","2","1","4","-","-","-","80"
"2015","essendon","Ashby, Jason","8","","","","","","","","","",""
"2015","essendon","Ashby, Jason","9","","","","","","","","","",""
"2015","essendon","Ashby, Jason","10","","","","","","","","","",""
"2015","essendon","Ashby, Jason","11","","","","","","","","","",""
"2015","essendon","Ashby, Jason","13","","","","","","","","","",""
"2015","essendon","Ashby, Jason","14","","","","","","","","","",""
"2015","essendon","Ashby, Jason","15","1","1","6","-","-","4","-","-","-","65"
"2015","essendon","Ashby, Jason","16","4","2","6","-","-","3","-","-","-","89"
"2015","essendon","Ashby, Jason","17","","","","","","","","","",""
"2015","essendon","Ashby, Jason","18","","","","","","","","","",""
"2015","essendon","Ashby, Jason","19","","","","","","","","","",""
"2015","essendon","Ashby, Jason","20","","","","","","","","","",""
"2015","essendon","Ashby, Jason","21","","","","","","","","","",""
"2015","essendon","Ashby, Jason","22","","","","","","","","","",""
"2015","essendon","Ashby, Jason","23","","","","","","","","","",""
"2015","essendon","Baguley, Mark","1","9","4","2","2","1","5","-","-","-","92"
"2015","essendon","Baguley, Mark","2","13","7","8","2","-","4","-","-","-","98"
"2015","essendon","Baguley, Mark","3","11","7","4","3","1","4","-","-","-","88"
"2015","essendon","Baguley, Mark","4","14","9","8","-","2","4","-","-","-","91"
"2015","essendon","Baguley, Mark","5","3","3","10","-","1","3","-","-","-","85"
"2015","essendon","Baguley, Mark","6","8","5","14","2","1","2","-","-","-","89"
"2015","essendon","Baguley, Mark","7","6","3","6","3","1","4","-","-","-","94"
"2015","essendon","Baguley, Mark","8","9","9","8","-","-","-","-","-","-","91"
"2015","essendon","Baguley, Mark","9","9","7","9","1","1","4","-","-","-","96"
"2015","essendon","Baguley, Mark","10","7","5","11","3","-","4","-","-","-","95"
"2015","essendon","Baguley, Mark","11","11","10","13","1","1","5","-","-","-","92"
"2015","essendon","Baguley, Mark","13","9","7","6","-","1","5","-","-","-","90"
"2015","essendon","Baguley, Mark","14","6","6","8","1","1","1","-","-","-","95"
"2015","essendon","Baguley, Mark","15","13","5","5","-","2","5","-","-","-","93"
"2015","essendon","Baguley, Mark","16","9","5","9","1","3","7","-","-","-","92"
"2015","essendon","Baguley, Mark","17","5","5","13","2","-","1","-","-","-","88"
"2015","essendon","Baguley, Mark","18","14","9","4","3","2","3","-","-","-","91"
"2015","essendon","Baguley, Mark","19","14","10","8","-","2","6","-","-","-","91"
"2015","essendon","Baguley, Mark","20","6","4","8","1","2","1","-","-","-","94"
"2015","essendon","Baguley, Mark","21","8","4","7","1","-","5","-","-","-","92"
"2015","essendon","Baguley, Mark","22","14","5","4","1","2","7","-","-","-","95"
"2015","essendon","Baguley, Mark","23","14","6","6","2","-","4","-","-","-","90"
"2015","essendon","Bellchambers, Tom","1","3","2","5","1","2","-","-","37","1","89"
"2015","essendon","Bellchambers, Tom","2","3","6","9","3","-","2","1","27","-","79"
"2015","essendon","Bellchambers, Tom","3","3","5","7","2","1","1","-","28","1","79"
"2015","essendon","Bellchambers, Tom","4","8","6","7","4","-","4","-","24","-","85"
"2015","essendon","Bellchambers, Tom","5","10","6","4","1","1","1","-","23","-","82"
"2015","essendon","Bellchambers, Tom","6","6","2","3","2","2","3","-","21","-","86"
"2015","essendon","Bellchambers, Tom","7","3","2","5","-","-","-","1","16","-","88"
"2015","essendon","Bellchambers, Tom","8","10","3","2","-","3","2","-","28","-","84"
"2015","essendon","Bellchambers, Tom","9","3","2","4","2","-","1","-","27","-","76"
"2015","essendon","Bellchambers, Tom","10","3","2","-","2","-","1","-","16","-","40"
"2015","essendon","Bellchambers, Tom","11","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","13","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","14","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","15","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","16","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","17","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","18","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","19","","","","","","","","","",""
"2015","essendon","Bellchambers, Tom","20","","","","","","","","","",""
