"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","adelaide","Atkins, Rory","1","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","2","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","3","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","4","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","5","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","6","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","7","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","8","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","9","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","10","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","12","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","13","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","15","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","16","4","1","2","1","-","1","-","-","-","52"
"2015","adelaide","Atkins, Rory","17","3","1","2","-","-","1","-","-","-","23"
"2015","adelaide","Atkins, Rory","18","","","","","","","","","",""
"2015","adelaide","Atkins, Rory","19","12","6","12","1","-","-","-","-","-","81"
"2015","adelaide","Atkins, Rory","20","14","5","4","1","-","-","1","-","-","77"
"2015","adelaide","Atkins, Rory","21","11","7","7","2","1","4","2","-","-","86"
"2015","adelaide","Atkins, Rory","22","9","3","4","-","-","1","1","-","-","71"
"2015","adelaide","Atkins, Rory","23","6","2","6","-","-","1","-","-","-","78"
"2015","adelaide","Atkins, Rory","EF","3","1","4","-","-","1","-","-","-","45"
"2015","adelaide","Atkins, Rory","SF","","","","","","","","","",""
"2015","adelaide","Betts, Eddie","1","15","8","6","1","-","7","4","-","-","92"
"2015","adelaide","Betts, Eddie","2","8","2","6","-","2","6","1","-","1","94"
"2015","adelaide","Betts, Eddie","3","10","2","4","-","1","2","1","-","1","96"
"2015","adelaide","Betts, Eddie","4","9","4","4","-","-","1","4","-","1","94"
"2015","adelaide","Betts, Eddie","5","14","7","5","-","-","2","5","-","3","85"
"2015","adelaide","Betts, Eddie","6","9","4","3","1","-","2","5","-","-","90"
"2015","adelaide","Betts, Eddie","7","13","6","4","-","-","5","6","-","2","94"
"2015","adelaide","Betts, Eddie","8","12","3","-","2","3","2","3","-","1","90"
"2015","adelaide","Betts, Eddie","9","10","3","3","-","2","2","2","-","1","85"
"2015","adelaide","Betts, Eddie","10","3","2","5","-","-","2","1","-","-","94"
"2015","adelaide","Betts, Eddie","12","3","-","6","-","-","3","1","-","-","89"
"2015","adelaide","Betts, Eddie","13","7","1","5","-","2","4","2","-","1","95"
"2015","adelaide","Betts, Eddie","15","8","5","5","1","-","2","2","-","2","91"
"2015","adelaide","Betts, Eddie","16","9","3","5","3","-","2","1","-","3","95"
"2015","adelaide","Betts, Eddie","17","14","2","2","2","1","-","3","-","1","93"
"2015","adelaide","Betts, Eddie","18","6","2","5","-","-","2","1","-","-","91"
"2015","adelaide","Betts, Eddie","19","12","5","4","1","-","6","2","-","3","88"
"2015","adelaide","Betts, Eddie","20","10","6","4","2","1","2","5","-","-","92"
"2015","adelaide","Betts, Eddie","21","10","5","4","1","1","1","3","-","-","97"
"2015","adelaide","Betts, Eddie","22","10","6","7","1","1","4","2","-","2","92"
"2015","adelaide","Betts, Eddie","23","8","4","4","1","-","3","4","-","2","92"
"2015","adelaide","Betts, Eddie","EF","9","4","3","-","-","-","5","-","1","95"
"2015","adelaide","Betts, Eddie","SF","4","-","5","2","3","5","-","-","-","88"
"2015","adelaide","Brown, Luke","1","5","3","3","-","2","2","-","-","-","46"
"2015","adelaide","Brown, Luke","2","7","2","6","-","1","2","-","-","-","85"
"2015","adelaide","Brown, Luke","3","9","5","3","-","-","3","1","-","-","86"
"2015","adelaide","Brown, Luke","4","8","5","3","-","1","4","-","-","-","89"
"2015","adelaide","Brown, Luke","5","6","2","4","1","1","1","-","-","-","79"
"2015","adelaide","Brown, Luke","6","10","4","6","-","-","1","-","-","-","80"
"2015","adelaide","Brown, Luke","7","11","6","3","2","1","1","-","-","-","90"
"2015","adelaide","Brown, Luke","8","7","2","4","-","-","1","-","-","-","79"
"2015","adelaide","Brown, Luke","9","11","3","5","-","1","-","-","-","-","83"
"2015","adelaide","Brown, Luke","10","6","3","2","-","-","4","-","-","-","80"
"2015","adelaide","Brown, Luke","12","7","5","6","-","-","-","-","-","-","90"
"2015","adelaide","Brown, Luke","13","10","3","9","1","1","1","-","-","-","80"
"2015","adelaide","Brown, Luke","15","5","4","7","1","-","4","-","-","-","82"
"2015","adelaide","Brown, Luke","16","10","4","1","1","-","1","-","-","-","90"
"2015","adelaide","Brown, Luke","17","10","2","8","-","-","1","-","-","-","81"
"2015","adelaide","Brown, Luke","18","3","3","6","-","-","-","-","-","-","84"
"2015","adelaide","Brown, Luke","19","7","3","1","1","2","-","-","-","-","84"
"2015","adelaide","Brown, Luke","20","12","4","7","-","-","2","-","-","-","88"
"2015","adelaide","Brown, Luke","21","7","2","2","1","-","3","-","-","-","57"
"2015","adelaide","Brown, Luke","22","9","2","-","-","1","1","-","-","-","84"
"2015","adelaide","Brown, Luke","23","7","3","2","-","1","4","-","-","-","88"
"2015","adelaide","Brown, Luke","EF","9","2","5","-","1","3","-","-","1","87"
"2015","adelaide","Brown, Luke","SF","9","3","9","-","-","2","-","-","-","86"
"2015","adelaide","Cameron, Charlie","1","11","5","-","-","-","1","1","-","3","85"
"2015","adelaide","Cameron, Charlie","2","5","3","6","2","-","4","1","-","-","83"
"2015","adelaide","Cameron, Charlie","3","3","-","-","-","1","4","1","-","1","64"
"2015","adelaide","Cameron, Charlie","4","","","","","","","","","",""
"2015","adelaide","Cameron, Charlie","5","3","1","3","2","-","3","-","-","-","86"
"2015","adelaide","Cameron, Charlie","6","10","7","5","1","-","4","1","-","-","86"
"2015","adelaide","Cameron, Charlie","7","12","5","4","-","2","1","3","-","4","83"
"2015","adelaide","Cameron, Charlie","8","3","3","3","1","1","2","-","-","1","90"
"2015","adelaide","Cameron, Charlie","9","7","1","4","-","-","3","1","-","3","86"
"2015","adelaide","Cameron, Charlie","10","3","1","3","1","-","1","1","-","1","84"
"2015","adelaide","Cameron, Charlie","12","7","1","5","-","1","2","2","-","1","91"
"2015","adelaide","Cameron, Charlie","13","9","4","4","-","-","5","1","-","1","80"
"2015","adelaide","Cameron, Charlie","15","7","2","2","2","-","2","2","-","-","81"
"2015","adelaide","Cameron, Charlie","16","8","6","2","-","-","2","2","-","-","73"
"2015","adelaide","Cameron, Charlie","17","9","3","4","1","1","2","4","-","1","76"
"2015","adelaide","Cameron, Charlie","18","5","2","5","-","2","2","-","-","1","85"
"2015","adelaide","Cameron, Charlie","19","8","3","1","2","2","3","2","-","1","77"
"2015","adelaide","Cameron, Charlie","20","9","5","5","-","1","5","2","-","-","80"
"2015","adelaide","Cameron, Charlie","21","10","3","4","2","1","2","1","-","1","88"
"2015","adelaide","Cameron, Charlie","22","4","-","4","3","-","1","2","-","-","87"
"2015","adelaide","Cameron, Charlie","23","5","2","6","-","-","3","-","-","2","84"
"2015","adelaide","Cameron, Charlie","EF","11","3","1","-","-","4","2","-","2","89"
"2015","adelaide","Cameron, Charlie","SF","2","1","3","-","1","6","-","-","1","80"
"2015","adelaide","Cheney, Kyle","1","11","7","3","-","1","3","-","-","-","99"
"2015","adelaide","Cheney, Kyle","2","11","6","4","1","-","2","-","-","-","88"
"2015","adelaide","Cheney, Kyle","3","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","4","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","5","7","4","4","2","2","2","-","-","-","100"
"2015","adelaide","Cheney, Kyle","6","15","9","4","-","3","6","-","-","-","96"
"2015","adelaide","Cheney, Kyle","7","7","5","4","1","-","2","-","-","-","94"
"2015","adelaide","Cheney, Kyle","8","9","4","4","-","1","2","-","-","-","100"
"2015","adelaide","Cheney, Kyle","9","14","3","1","-","3","1","-","-","-","100"
"2015","adelaide","Cheney, Kyle","10","8","6","6","-","-","2","-","-","-","91"
"2015","adelaide","Cheney, Kyle","12","12","7","7","-","1","1","-","-","-","98"
"2015","adelaide","Cheney, Kyle","13","8","2","5","-","1","1","-","-","-","97"
"2015","adelaide","Cheney, Kyle","15","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","16","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","17","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","18","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","19","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","20","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","21","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","22","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","23","","","","","","","","","",""
"2015","adelaide","Cheney, Kyle","EF","4","1","3","1","1","-","-","-","-","97"
"2015","adelaide","Cheney, Kyle","SF","10","3","1","-","-","1","-","-","-","97"
"2015","adelaide","Crouch, Matt","1","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","2","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","3","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","4","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","5","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","6","8","5","5","1","-","2","-","-","1","32"
"2015","adelaide","Crouch, Matt","7","7","3","20","1","1","4","-","-","-","73"
"2015","adelaide","Crouch, Matt","8","6","3","18","-","-","6","-","-","1","74"
"2015","adelaide","Crouch, Matt","9","10","4","13","3","-","5","-","-","-","66"
"2015","adelaide","Crouch, Matt","10","4","1","5","1","1","4","-","-","-","23"
"2015","adelaide","Crouch, Matt","12","4","1","9","-","-","2","-","-","1","18"
"2015","adelaide","Crouch, Matt","13","12","2","14","1","1","3","-","-","1","69"
"2015","adelaide","Crouch, Matt","15","12","2","16","-","-","5","-","-","-","73"
"2015","adelaide","Crouch, Matt","16","12","1","12","-","1","3","1","-","-","70"
"2015","adelaide","Crouch, Matt","17","","","","","","","","","",""
"2015","adelaide","Crouch, Matt","18","3","2","8","-","-","-","-","-","-","21"
"2015","adelaide","Crouch, Matt","19","11","2","14","1","-","7","-","-","-","73"
"2015","adelaide","Crouch, Matt","20","11","6","15","2","1","1","-","-","-","76"
"2015","adelaide","Crouch, Matt","21","9","5","15","1","-","4","1","-","1","73"
"2015","adelaide","Crouch, Matt","22","8","4","9","3","-","1","-","-","-","52"
"2015","adelaide","Crouch, Matt","23","10","-","15","-","1","6","-","-","-","76"
"2015","adelaide","Crouch, Matt","EF","9","3","9","2","1","2","-","-","1","74"
"2015","adelaide","Crouch, Matt","SF","9","1","15","-","1","2","-","-","-","74"
