"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","fremantle","Ballantyne, Hayden","1","5","1","5","2","1","1","2","-","-","78"
"2015","fremantle","Ballantyne, Hayden","2","8","3","4","-","2","6","1","-","1","84"
"2015","fremantle","Ballantyne, Hayden","3","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","4","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","5","7","3","2","-","-","3","-","-","1","83"
"2015","fremantle","Ballantyne, Hayden","6","9","2","1","1","1","3","2","-","-","80"
"2015","fremantle","Ballantyne, Hayden","7","8","2","5","-","-","3","-","-","3","80"
"2015","fremantle","Ballantyne, Hayden","8","12","-","8","2","1","4","1","-","1","83"
"2015","fremantle","Ballantyne, Hayden","9","8","3","2","-","-","7","1","-","1","80"
"2015","fremantle","Ballantyne, Hayden","10","11","2","4","3","4","7","1","-","1","82"
"2015","fremantle","Ballantyne, Hayden","11","11","3","2","-","2","4","-","-","3","79"
"2015","fremantle","Ballantyne, Hayden","13","5","2","3","1","-","6","1","-","-","79"
"2015","fremantle","Ballantyne, Hayden","14","6","1","3","3","5","7","1","-","1","88"
"2015","fremantle","Ballantyne, Hayden","15","6","2","3","1","-","2","-","-","1","80"
"2015","fremantle","Ballantyne, Hayden","16","2","1","2","2","-","1","1","-","-","40"
"2015","fremantle","Ballantyne, Hayden","17","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","18","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","19","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","20","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","21","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","22","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","23","","","","","","","","","",""
"2015","fremantle","Ballantyne, Hayden","QF","11","6","5","1","-","2","3","-","-","78"
"2015","fremantle","Ballantyne, Hayden","PF","10","5","1","2","2","3","1","-","-","86"
"2015","fremantle","Ballard, Jacob","1","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","2","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","3","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","4","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","5","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","6","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","7","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","8","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","9","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","10","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","11","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","13","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","14","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","15","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","16","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","17","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","18","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","19","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","20","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","21","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","22","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","23","1","1","5","-","-","-","-","-","-","32"
"2015","fremantle","Ballard, Jacob","QF","","","","","","","","","",""
"2015","fremantle","Ballard, Jacob","PF","","","","","","","","","",""
"2015","fremantle","Barlow, Michael","1","15","9","10","-","1","2","-","-","-","82"
"2015","fremantle","Barlow, Michael","2","15","13","16","-","1","2","3","1","1","80"
"2015","fremantle","Barlow, Michael","3","7","1","11","-","1","2","-","-","-","81"
"2015","fremantle","Barlow, Michael","4","3","5","7","1","1","2","-","-","-","69"
"2015","fremantle","Barlow, Michael","5","13","6","19","-","1","3","-","1","1","85"
"2015","fremantle","Barlow, Michael","6","13","8","10","-","1","2","-","-","-","83"
"2015","fremantle","Barlow, Michael","7","10","3","14","4","-","6","-","-","-","77"
"2015","fremantle","Barlow, Michael","8","10","7","20","-","-","5","2","-","1","86"
"2015","fremantle","Barlow, Michael","9","12","2","11","1","-","5","1","-","-","78"
"2015","fremantle","Barlow, Michael","10","12","4","8","-","2","5","1","2","-","79"
"2015","fremantle","Barlow, Michael","11","6","2","8","1","-","4","-","-","1","81"
"2015","fremantle","Barlow, Michael","13","12","6","9","-","3","9","1","-","-","80"
"2015","fremantle","Barlow, Michael","14","8","2","15","-","1","6","1","-","-","83"
"2015","fremantle","Barlow, Michael","15","13","7","13","-","-","4","1","1","1","80"
"2015","fremantle","Barlow, Michael","16","10","3","10","2","-","7","-","-","-","78"
"2015","fremantle","Barlow, Michael","17","16","5","10","1","1","3","1","-","1","86"
"2015","fremantle","Barlow, Michael","18","9","6","21","-","1","6","-","1","1","77"
"2015","fremantle","Barlow, Michael","19","9","4","17","1","-","1","-","-","-","84"
"2015","fremantle","Barlow, Michael","20","2","-","2","-","1","2","-","-","-","39"
"2015","fremantle","Barlow, Michael","21","12","6","11","1","-","5","1","-","1","80"
"2015","fremantle","Barlow, Michael","22","14","5","17","1","1","6","1","-","-","86"
"2015","fremantle","Barlow, Michael","23","17","4","18","-","2","7","1","1","-","72"
"2015","fremantle","Barlow, Michael","QF","8","4","10","-","-","4","1","-","-","82"
