"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2013","goldcoast","Ablett, Gary","1","22","3","12","2","1","4","4","-","1","92"
"2013","goldcoast","Ablett, Gary","2","15","2","9","1","1","4","-","-","1","93"
"2013","goldcoast","Ablett, Gary","3","15","-","12","1","3","9","-","-","-","91"
"2013","goldcoast","Ablett, Gary","4","19","3","16","3","3","6","-","-","2","93"
"2013","goldcoast","Ablett, Gary","5","19","5","13","-","2","3","3","-","1","95"
"2013","goldcoast","Ablett, Gary","6","12","4","16","4","3","6","1","-","-","96"
"2013","goldcoast","Ablett, Gary","7","18","5","20","-","1","6","-","-","-","96"
"2013","goldcoast","Ablett, Gary","8","23","9","8","-","1","5","-","-","2","93"
"2013","goldcoast","Ablett, Gary","9","14","4","23","-","-","5","3","-","1","98"
"2013","goldcoast","Ablett, Gary","10","18","5","16","-","1","6","2","-","2","96"
"2013","goldcoast","Ablett, Gary","11","18","-","15","1","3","5","2","-","3","92"
"2013","goldcoast","Ablett, Gary","12","16","4","20","-","2","7","1","-","-","97"
"2013","goldcoast","Ablett, Gary","14","13","1","17","1","2","5","2","-","2","97"
"2013","goldcoast","Ablett, Gary","15","","","","","","","","","",""
"2013","goldcoast","Ablett, Gary","16","20","1","6","-","2","7","-","-","1","88"
"2013","goldcoast","Ablett, Gary","17","22","7","27","-","1","2","2","-","1","94"
"2013","goldcoast","Ablett, Gary","18","17","3","15","1","1","5","1","-","-","96"
"2013","goldcoast","Ablett, Gary","19","12","1","15","1","2","2","2","-","1","95"
"2013","goldcoast","Ablett, Gary","20","13","3","6","4","1","2","1","-","1","96"
"2013","goldcoast","Ablett, Gary","21","12","5","10","3","1","4","-","-","3","95"
"2013","goldcoast","Ablett, Gary","22","7","3","21","1","2","-","-","-","-","92"
"2013","goldcoast","Ablett, Gary","23","18","5","15","2","2","3","4","-","1","92"
"2013","goldcoast","Allen, Jackson","1","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","2","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","3","6","1","1","-","-","5","-","-","-","90"
"2013","goldcoast","Allen, Jackson","4","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","5","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","6","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","7","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","8","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","9","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","10","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","11","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","12","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","14","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","15","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","16","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","17","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","18","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","19","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","20","","","","","","","","","",""
"2013","goldcoast","Allen, Jackson","21","3","1","-","-","-","-","-","-","-","48"
"2013","goldcoast","Allen, Jackson","22","12","10","2","1","-","-","-","-","-","79"
"2013","goldcoast","Allen, Jackson","23","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","1","16","2","2","-","1","-","1","-","1","93"
"2013","goldcoast","Bennell, Harley","2","10","2","4","-","-","-","-","-","-","81"
"2013","goldcoast","Bennell, Harley","3","20","4","7","1","-","3","3","1","2","91"
"2013","goldcoast","Bennell, Harley","4","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","5","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","6","9","4","7","3","-","-","1","2","-","83"
"2013","goldcoast","Bennell, Harley","7","18","4","14","-","-","3","1","-","3","89"
"2013","goldcoast","Bennell, Harley","8","12","6","4","3","1","2","1","1","-","75"
"2013","goldcoast","Bennell, Harley","9","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","10","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","11","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","12","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","14","","","","","","","","","",""
"2013","goldcoast","Bennell, Harley","15","10","3","18","-","-","1","2","-","-","85"
"2013","goldcoast","Bennell, Harley","16","10","4","8","1","1","3","1","-","1","84"
"2013","goldcoast","Bennell, Harley","17","12","3","11","2","-","6","-","1","1","81"
"2013","goldcoast","Bennell, Harley","18","11","2","6","-","-","-","1","1","1","89"
"2013","goldcoast","Bennell, Harley","19","15","6","12","-","3","2","2","1","1","85"
"2013","goldcoast","Bennell, Harley","20","12","3","15","-","1","2","1","1","4","95"
"2013","goldcoast","Bennell, Harley","21","18","4","10","1","2","4","3","-","3","86"
"2013","goldcoast","Bennell, Harley","22","13","5","9","1","-","-","-","-","-","89"
"2013","goldcoast","Bennell, Harley","23","12","3","15","-","1","5","2","-","1","83"
"2013","goldcoast","Bock, Nathan","1","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","2","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","3","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","4","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","5","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","6","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","7","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","8","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","9","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","10","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","11","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","12","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","14","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","15","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","16","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","17","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","18","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","19","7","5","3","-","-","2","2","-","1","55"
"2013","goldcoast","Bock, Nathan","20","-","-","1","1","-","1","-","-","-","35"
"2013","goldcoast","Bock, Nathan","21","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","22","","","","","","","","","",""
"2013","goldcoast","Bock, Nathan","23","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","1","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","2","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","3","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","4","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","5","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","6","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","7","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","8","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","9","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","10","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","11","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","12","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","14","2","-","2","1","-","-","-","-","-","21"
"2013","goldcoast","Boston, Andrew","15","2","2","-","-","-","-","-","-","-","25"
"2013","goldcoast","Boston, Andrew","16","4","1","1","1","1","2","-","-","1","32"
"2013","goldcoast","Boston, Andrew","17","8","2","3","1","-","2","-","-","-","78"
"2013","goldcoast","Boston, Andrew","18","8","2","2","1","-","-","-","-","-","80"
"2013","goldcoast","Boston, Andrew","19","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","20","","","","","","","","","",""
"2013","goldcoast","Boston, Andrew","21","8","6","6","1","1","4","3","-","-","82"
"2013","goldcoast","Boston, Andrew","22","4","2","1","1","1","1","-","-","-","45"
"2013","goldcoast","Boston, Andrew","23","8","5","9","-","-","-","4","-","-","84"
"2013","goldcoast","Brennan, Jared","1","8","-","9","3","2","4","-","2","-","68"
"2013","goldcoast","Brennan, Jared","2","5","1","2","-","1","2","-","-","-","21"
"2013","goldcoast","Brennan, Jared","3","17","4","13","1","-","5","-","-","1","77"
"2013","goldcoast","Brennan, Jared","4","13","3","9","3","-","3","1","1","1","77"
"2013","goldcoast","Brennan, Jared","5","8","4","7","-","1","1","1","-","1","68"
"2013","goldcoast","Brennan, Jared","6","11","5","8","2","-","3","-","2","-","79"
"2013","goldcoast","Brennan, Jared","7","12","6","7","-","2","7","-","2","1","53"
"2013","goldcoast","Brennan, Jared","8","8","5","4","-","-","6","-","2","-","77"
"2013","goldcoast","Brennan, Jared","9","6","2","4","2","-","2","-","3","-","69"
"2013","goldcoast","Brennan, Jared","10","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","11","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","12","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","14","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","15","15","5","6","1","2","3","3","1","-","75"
"2013","goldcoast","Brennan, Jared","16","9","5","5","4","-","1","-","-","-","90"
"2013","goldcoast","Brennan, Jared","17","8","4","4","1","2","5","3","-","-","94"
"2013","goldcoast","Brennan, Jared","18","5","4","-","-","-","4","-","-","1","86"
"2013","goldcoast","Brennan, Jared","19","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","20","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","21","","","","","","","","","",""
"2013","goldcoast","Brennan, Jared","22","7","4","7","1","-","-","-","-","-","91"
"2013","goldcoast","Brennan, Jared","23","12","7","6","3","-","4","-","9","3","85"
"2013","goldcoast","Broughton, Greg","1","8","2","8","1","-","1","-","-","-","95"
"2013","goldcoast","Broughton, Greg","2","","","","","","","","","",""
"2013","goldcoast","Broughton, Greg","3","14","5","8","1","2","4","1","-","-","91"
"2013","goldcoast","Broughton, Greg","4","9","3","15","2","1","1","-","-","-","90"
"2013","goldcoast","Broughton, Greg","5","7","6","7","1","-","-","-","-","-","92"
"2013","goldcoast","Broughton, Greg","6","10","3","10","-","2","4","-","-","-","89"
"2013","goldcoast","Broughton, Greg","7","11","7","6","2","-","3","-","-","-","94"
"2013","goldcoast","Broughton, Greg","8","13","6","7","2","1","5","-","-","-","85"
"2013","goldcoast","Broughton, Greg","9","3","3","13","-","1","5","1","-","-","89"
"2013","goldcoast","Broughton, Greg","10","","","","","","","","","",""
"2013","goldcoast","Broughton, Greg","11","","","","","","","","","",""
"2013","goldcoast","Broughton, Greg","12","","","","","","","","","",""
"2013","goldcoast","Broughton, Greg","14","10","1","9","1","1","1","-","-","-","87"
"2013","goldcoast","Broughton, Greg","15","5","3","7","-","2","1","-","-","-","90"
"2013","goldcoast","Broughton, Greg","16","11","4","13","-","1","9","-","-","-","86"
"2013","goldcoast","Broughton, Greg","17","10","7","10","-","-","3","-","-","-","89"
"2013","goldcoast","Broughton, Greg","18","9","6","2","1","-","3","-","-","-","93"
"2013","goldcoast","Broughton, Greg","19","5","1","7","2","-","-","-","-","-","80"
"2013","goldcoast","Broughton, Greg","20","8","4","12","1","1","4","-","-","-","86"
"2013","goldcoast","Broughton, Greg","21","7","4","10","2","-","3","-","-","-","89"
"2013","goldcoast","Broughton, Greg","22","5","3","8","-","-","-","-","-","-","81"
"2013","goldcoast","Broughton, Greg","23","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","1","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","2","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","3","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","4","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","5","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","6","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","7","9","7","3","1","1","-","3","-","3","87"
"2013","goldcoast","Brown, Campbell","8","8","6","2","1","1","1","3","-","1","84"
"2013","goldcoast","Brown, Campbell","9","5","4","10","1","1","5","1","-","1","88"
"2013","goldcoast","Brown, Campbell","10","7","2","3","-","-","-","3","-","-","87"
"2013","goldcoast","Brown, Campbell","11","15","3","4","1","-","3","-","-","3","87"
"2013","goldcoast","Brown, Campbell","12","7","4","4","1","-","-","2","-","-","91"
"2013","goldcoast","Brown, Campbell","14","6","3","3","1","-","5","2","-","1","87"
"2013","goldcoast","Brown, Campbell","15","8","6","2","1","2","2","2","-","1","90"
"2013","goldcoast","Brown, Campbell","16","8","3","4","2","1","4","1","-","-","79"
"2013","goldcoast","Brown, Campbell","17","14","7","4","-","-","1","-","-","-","85"
"2013","goldcoast","Brown, Campbell","18","13","4","4","1","1","-","1","-","-","92"
"2013","goldcoast","Brown, Campbell","19","11","5","6","4","1","1","2","-","1","90"
"2013","goldcoast","Brown, Campbell","20","9","5","6","2","1","5","3","-","-","92"
"2013","goldcoast","Brown, Campbell","21","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","22","","","","","","","","","",""
"2013","goldcoast","Brown, Campbell","23","","","","","","","","","",""
"2013","goldcoast","Day, Sam","1","4","4","7","-","1","2","1","-","1","86"
"2013","goldcoast","Day, Sam","2","7","4","2","2","2","1","1","-","1","86"
"2013","goldcoast","Day, Sam","3","2","1","6","-","-","6","1","-","-","89"
"2013","goldcoast","Day, Sam","4","4","6","5","-","-","2","-","-","-","96"
"2013","goldcoast","Day, Sam","5","7","6","5","-","1","-","-","-","-","100"
"2013","goldcoast","Day, Sam","6","8","4","8","-","1","3","-","-","-","95"
"2013","goldcoast","Day, Sam","7","12","5","7","1","5","1","1","7","-","88"
"2013","goldcoast","Day, Sam","8","4","4","5","1","1","1","1","2","1","94"
"2013","goldcoast","Day, Sam","9","5","3","4","-","-","1","-","6","-","93"
"2013","goldcoast","Day, Sam","10","2","2","1","-","-","-","-","-","-","100"
"2013","goldcoast","Day, Sam","11","10","4","1","2","-","4","-","-","-","100"
"2013","goldcoast","Day, Sam","12","7","6","7","-","-","2","1","2","-","92"
"2013","goldcoast","Day, Sam","14","4","2","11","-","-","-","-","-","1","84"
"2013","goldcoast","Day, Sam","15","4","4","2","-","-","1","-","-","-","68"
"2013","goldcoast","Day, Sam","16","8","5","8","-","-","2","1","1","-","91"
"2013","goldcoast","Day, Sam","17","5","2","2","-","1","2","2","-","-","83"
"2013","goldcoast","Day, Sam","18","7","3","3","1","1","4","2","7","2","79"
"2013","goldcoast","Day, Sam","19","4","2","5","-","-","1","-","6","1","87"
"2013","goldcoast","Day, Sam","20","2","1","2","-","-","-","1","1","-","62"
"2013","goldcoast","Day, Sam","21","","","","","","","","","",""
"2013","goldcoast","Day, Sam","22","","","","","","","","","",""
"2013","goldcoast","Day, Sam","23","6","4","2","-","1","2","-","4","1","88"
"2013","goldcoast","Dixon, Charlie","1","9","5","7","1","2","5","2","9","2","88"
"2013","goldcoast","Dixon, Charlie","2","12","4","6","-","7","1","3","21","-","92"
"2013","goldcoast","Dixon, Charlie","3","6","2","8","1","2","4","-","11","-","69"
"2013","goldcoast","Dixon, Charlie","4","8","2","10","-","1","1","-","9","1","87"
"2013","goldcoast","Dixon, Charlie","5","13","9","3","2","1","2","6","6","2","85"
"2013","goldcoast","Dixon, Charlie","6","4","3","2","-","-","4","-","8","1","49"
"2013","goldcoast","Dixon, Charlie","7","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","8","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","9","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","10","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","11","5","-","4","2","1","3","-","7","-","67"
"2013","goldcoast","Dixon, Charlie","12","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","14","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","15","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","16","","","","","","","","","",""
"2013","goldcoast","Dixon, Charlie","17","","","","","","","","","",""
