"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2015","padelaide","Ah Chee, Brendon","1","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","2","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","3","2","-","1","-","-","3","-","-","-","20"
"2015","padelaide","Ah Chee, Brendon","4","1","-","4","1","1","1","-","-","-","17"
"2015","padelaide","Ah Chee, Brendon","5","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","6","3","2","1","-","1","4","-","2","-","24"
"2015","padelaide","Ah Chee, Brendon","7","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","8","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","9","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","10","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","11","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","12","7","2","5","-","-","1","-","1","1","33"
"2015","padelaide","Ah Chee, Brendon","14","11","3","8","1","-","3","1","1","-","70"
"2015","padelaide","Ah Chee, Brendon","15","3","1","4","-","-","5","-","-","-","32"
"2015","padelaide","Ah Chee, Brendon","16","3","1","2","1","1","1","-","-","-","44"
"2015","padelaide","Ah Chee, Brendon","17","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","18","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","19","","","","","","","","","",""
"2015","padelaide","Ah Chee, Brendon","20","11","4","13","1","1","5","3","1","-","76"
"2015","padelaide","Ah Chee, Brendon","21","10","6","15","-","1","6","1","1","-","64"
"2015","padelaide","Ah Chee, Brendon","22","11","6","7","-","-","2","1","-","-","78"
"2015","padelaide","Ah Chee, Brendon","23","8","2","14","-","-","6","-","-","1","76"
"2015","padelaide","Amon, Karl","1","","","","","","","","","",""
"2015","padelaide","Amon, Karl","2","","","","","","","","","",""
"2015","padelaide","Amon, Karl","3","","","","","","","","","",""
"2015","padelaide","Amon, Karl","4","","","","","","","","","",""
"2015","padelaide","Amon, Karl","5","","","","","","","","","",""
"2015","padelaide","Amon, Karl","6","","","","","","","","","",""
"2015","padelaide","Amon, Karl","7","6","4","3","-","-","2","1","1","1","29"
"2015","padelaide","Amon, Karl","8","2","1","4","-","-","2","-","-","-","24"
