Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allen, Jarryd													-	1	-									-		1
Armitage, David					1	1	1	2		2	-		-	1	-	1	-							-	-	9
Baker, Steven						-	-																			
Ball, Luke	-	-	-	-	2	1	-	-	-	1	-	-	-	1	-	-	-	-								5
Birss, Shane						-	-	1	3	2	-										1	2				9
Blake, Jason		-	2	-	-	-		1	-	-	-	2	-	-	1	1	-	-	-	-	-	-	-	-	-	7
Clarke, Raphael	-	-	-				-	-												1	1	-	2	-	-	4
Clarke, Xavier	-	-	-	-	2	-	2																-			4
Dal Santo, Nick	-	-	-	-	-	-	-	-	1	1	-	-		-	2	1	-	-	-	-	1	1	-	1	-	8
Dempster, Sean				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-				1
Eddy, Robert													-	2	1	1	-	2	-	1	1	1	-	1	-	10
Ferguson, Matthew										6	-															6
Fiora, Aaron	2	-	-	1					1							-	-	-	-						-	4
Fisher, Leigh	-	-	-	-	-	-		-	-		-															
Fisher, Sam	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2
Gardiner, Charlie	-				2	-	2	1				2	-	-						1	1	2	1			12
Gardiner, Michael	1	-					-	-	-	1	1	1					-									4
Geary, Jarryn	-	-	-						-	-	1	-	-					1	-							2
Gehrig, Fraser		4	-	2			2	2																		10
Gilbert, Sam	-	-	-	2	-							-	1	-	-	-	-	-	-	-	-	-	-	-	-	3
Goddard, Brendon			-	-	-	-	1	1	1	-	-	1	3	-	-	-	-	-	1	-	1	-	1	-	-	10
Gram, Jason	-	-	-	-	-	1	-	-	2	-	-	-	-	-	-	-	-	1	-	-	-	2	-	1	-	7
Gwilt, James											-	-	-	-	-			1	-	-	1	1	-	1	-	4
Harvey, Robert	1	-	-	-	-	-	2	1	-	1		-	1	-	1	1	-	-	-	3	-	-	-	-	-	11
Hayes, Lenny	-	-	-	1	1	-	-	1	-	-	2	-	2		1	-	1	-	-	-	-	-	-	1	-	10
Hudghton, Max	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	
Jones, Clinton	-			1	1				-	-	-	-	-	-	-	1	-	-	1	1	1	-	-	-	-	6
King, Steven	1	-	-	1	-			-	-	-		-	-	-	-	1	-	-	-	-	-	2	-	-	1	6
Koschitzke, Justin	4	1	3	1	2	1	-	4	6	3	1			4	3	2		2	1	2	1	2	-	4	1	48
Maguire, Matt				-	-	-	-																			
McEvoy, Ben													1													1
McQualter, Andrew												-	-	-	1	1	-	-	-	-			-	1	-	3
Milne, Stephen	3	3	1	3	3	-	5	3	1	2	1	2		2	2	-	2	-	1	1	5	5	-	-	-	45
Montagna, Leigh	1	-	1	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	6
Riewoldt, Nick	2	5	3	7	7	1	2		3	8	5	2	2	2	7	2	5	2	5	7	8	8	-	6	3	102
Rix, Michael						-																				
Schneider, Adam	1	2	-				1	-	-	1	1	-				1	-	2	2	-	3	6	2	-	-	22
Totals	16	15	10	19	21	5	18	17	20	29	12	10	10	13	19	13	8	11	11	17	26	32	6	17	7	382
Opponent	SY	CA	WB	GE	ES	PA	RI	CW	BL	ME	WB	SY	FR	NM	CA	HW	WC	PA	CW	FR	AD	ES	GE	CW	HW	
