Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allen, Jarryd													-	-	-									-		
Armitage, David					5	1	-	3		2	1		2	3	-	-	-							-	-	17
Baker, Steven						3	-																			3
Ball, Luke	7	6	4	3	1	2	5	8	6	9	4	-	4	7	1	1	6	1								75
Birss, Shane						4	2	-	3	-	5										2	-				16
Blake, Jason		-	-	2	1	3		-	-	-	-	1	1	-	-	4	1	6	1	-	-	1	-	-	1	22
Clarke, Raphael	-	-	1				1	1												-	-	-	-	1	1	5
Clarke, Xavier	2	2	-	-	1	-	2																1			8
Dal Santo, Nick	3	6	2	2	3	2	-	3	2	6	-	3		4	-	2	4	2	6	3	3	6	-	4	2	68
Dempster, Sean				1	2	2	1	1	-	-	1	1	3	1	1	-	1	2	-	-	-	-				17
Eddy, Robert													1	-	-	-	-	2	-	-	-	2	-	3	1	9
Ferguson, Matthew										-	2															2
Fiora, Aaron	1	-	2	-					-							-	1	2	-						-	6
Fisher, Leigh	-	-	2	1	1	-		-	-		-															4
Fisher, Sam	1	-	-	2	1	3	-	1	-	-	1	2	-	2	-	2	-	1	-	2	-	1	-	-	2	21
Gardiner, Charlie	1				-	1	2	-				1	-	-						1	-	-	-			6
Gardiner, Michael	2	-					-	2	-	1	4	2					-									11
Geary, Jarryn	-	-	1						-	1	-	1	-					-	-							3
Gehrig, Fraser		-	-	-			-	-																		
Gilbert, Sam	1	1	1	2	-							-	-	-	1	1	-	1	1	-	1	-	2	-	-	12
Goddard, Brendon			1	2	2	-	1	2	-	1	2	2	2	-	1	-	-	1	1	-	7	3	4	-	5	37
Gram, Jason	1	-	1	-	1	1	2	-	2	-	1	1	-	2	8	1	3	1	2	1	2	1	1	-	-	32
Gwilt, James											-	-	1	-	-			2	1	-	1	1	2	1	-	9
Harvey, Robert	-	2	1	2	3	2	3	2	-	1		-	1	3	-	4	1	4	5	3	2	4	1	2	3	49
Hayes, Lenny	4	10	5	10	7	3	3	2	10	5	-	2	2		7	9	6	1	9	8	3	4	4	7	2	123
Hudghton, Max	-	-	-	-	-	-		-	-	-	1	-	1	-	-	-	-		-	-	-	-	-	-	-	2
Jones, Clinton	-			2	-				1	3	2	6	1	-	-	2	2	2	-	1	2	2	1	-	4	31
King, Steven	2	2	4	2	2			-	2	3		3	2	2	1	3	-	-	3	2	-	1	1	1	1	37
Koschitzke, Justin	-	-	-	4	1	2	1	-	-	1	5			3	3	1		3	1	3	1	2	3	-	2	36
Maguire, Matt				-	-	-	-																			
McEvoy, Ben													-													
McQualter, Andrew												4	1	1	2	1	3	2	-	1			2	1	1	19
Milne, Stephen	-	-	-	-	2	-	2	-	2	1	2	-		1	1	1	1	-	2	2	2	3	1	-	1	24
Montagna, Leigh	3	2	2	4	5	2	-	3	1	2	-	-	3	2	2	2	3	1	1	2	3	3	4	4	1	55
Riewoldt, Nick	-	-	-	-	-	-	1		-	2	-	-	-	1	-	-	-	1	-	-	-	-	1	-	-	6
Rix, Michael						1																				1
Schneider, Adam	1	2	3				-	-	-	-	2	1				1	-	3	1	-	-	1	-	-	-	15
Totals	29	33	30	39	38	32	26	28	29	38	33	30	25	32	28	35	32	38	34	29	29	35	28	24	27	781
Opponent	SY	CA	WB	GE	ES	PA	RI	CW	BL	ME	WB	SY	FR	NM	CA	HW	WC	PA	CW	FR	AD	ES	GE	CW	HW	
