Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allen, Jarryd													-	-	-									-		
Armitage, David					-	-	-	-		1	-		1	-	-	-	-							1	-	3
Baker, Steven						4	2																			6
Ball, Luke	1	2	-	1	1	-	2	1	2	1	4	1	4	4	-	3	3	-								30
Birss, Shane						-	2	-	-	-	4										1	-				7
Blake, Jason		-	1	1	1	-		-	4	2	7	-	2	2	1	1	1	2	2	-	2	-	-	-	-	29
Clarke, Raphael	1	1	1				5	-												1	3	6	2	3	8	31
Clarke, Xavier	3	4	-	1	-	1	3																-			12
Dal Santo, Nick	2	2	6	-	3	-	-	2	1	3	1	3		2	2	3	4	2	1	2	4	2	3	2	3	53
Dempster, Sean				2	-	1	1	5	1	1	-	3	1	2	2	-	1	1	2	1	2	-				26
Eddy, Robert													-	-	-	-	-	-	-	1	-	-	-	-	-	1
Ferguson, Matthew										-	-															
Fiora, Aaron	1	1	1	1					-							2	2	-	1						-	9
Fisher, Leigh	-	-	-	1	-	1		2	-		2															6
Fisher, Sam	4	4	2	1	3	4	4	7	4	2	2	1	6	2	1	5	4	4	3	4	2	2	13	7	4	95
Gardiner, Charlie	-				-	-	-	-				1	-	-						-	-	-	-			1
Gardiner, Michael	1	-					-	-	1	-	-	-					-									2
Geary, Jarryn	4	1	-						1	3	4	-	-					-	1							14
Gehrig, Fraser		-	-	-			-	-																		
Gilbert, Sam	2	2	-	-	2							1	-	4	5	2	-	4	3	1	3	1	-	2	3	35
Goddard, Brendon			5	1	3	6	4	3	1	6	-	6	-	5	6	4	7	3	5	3	-	5	3	5	2	83
Gram, Jason	2	1	2	3	1	3	1	1	3	3	6	8	-	1	1	-	4	2	2	2	4	-	1	3	-	54
Gwilt, James											1	2	2	3	1			-	2	-	-	-	-	2	-	13
Harvey, Robert	-	1	2	-	1	-	3	2	6	3		-	2	1	4	1	-	3	4	2	-	7	2	2	3	49
Hayes, Lenny	1	4	-	2	-	3	1	1	-	2	-	2	1		-	4	2	1	2	2	2	2	1	1	1	35
Hudghton, Max	1	7	2	4	4	-		3	2	1	2	1	1	4	4	-	-		-	1	-	3	-	3	1	44
Jones, Clinton	1			-	-				-	-	1	3	-	-	-	-	-	-	-	1	1	-	-	-	1	8
King, Steven	2	2	-	2	1			1	2	-		-	1	2	-	2	-	-	-	1	-	-	1	2	1	20
Koschitzke, Justin	1	-	-	-	1	-	2	-	-	-	-			-	3	-		-	-	4	1	3	2	1	-	18
Maguire, Matt				2	1	1	2																			6
McEvoy, Ben													-													
McQualter, Andrew												1	1	3	2	-	-	-	1	1			1	-	1	11
Milne, Stephen	-	1	-	-	-	1	-	-	-	-	3	1		-	1	-	1	1	-	2	-	-	1	1	2	15
Montagna, Leigh	3	8	3	10	1	2	1	1	4	3	-	2	1	2	-	6	2	4	2	3	3	2	3	6	2	74
Riewoldt, Nick	-	-	-	-	-	-	-		-	-	1	-	5	-	-	-	-	-	1	-	1	-	-	-	-	8
Rix, Michael						2																				2
Schneider, Adam	1	-	2				2	2	2	1	-	1				-	1	2	3	-	-	1	1	-	-	19
Totals	31	41	27	32	23	29	35	31	34	32	38	37	28	37	33	33	32	29	35	32	29	34	34	41	32	819
Opponent	SY	CA	WB	GE	ES	PA	RI	CW	BL	ME	WB	SY	FR	NM	CA	HW	WC	PA	CW	FR	AD	ES	GE	CW	HW	
