Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	PF	Tot
Allen, Jarryd													-	1	-									-		1
Armitage, David					-	-	-	-		1	-		1	-	-	1	-							-	-	3
Baker, Steven						-	-																			
Ball, Luke	-	-	-	-	-	-	-	-	-	1	1	1	-	-	-	-	-	1								4
Birss, Shane						-	-	-	-	-	-										-	-				
Blake, Jason		-	1	-	1	1		1	-	-	-	1	1	-	-	-	1	-	-	-	1	-	-	-	-	8
Clarke, Raphael	-	-	-				-	-												-	-	-	1	-	-	1
Clarke, Xavier	-	-	-	-	1	-	1																-			2
Dal Santo, Nick	2	-	-	-	-	-	-	-	-	1	-	1		-	-	-	-	-	-	-	-	-	-	-	-	4
Dempster, Sean				-	1	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-				3
Eddy, Robert													-	-	-	-	1	1	-	-	-	-	-	-	-	2
Ferguson, Matthew										4	-															4
Fiora, Aaron	-	1	-	-					-							-	1	-	-						-	2
Fisher, Leigh	-	-	-	-	-	-		2	1		-															3
Fisher, Sam	-	1	-	-	-	-	1	1	1	1	-	1	-	-	-	-	1	1	2	3	4	-	-	2	-	19
Gardiner, Charlie	-				-	-	-	-				1	-	-						1	2	2	1			7
Gardiner, Michael	-	1					-	1	-	1	-	-					-									3
Geary, Jarryn	-	1	-						-	-	2	-	-					-	-							3
Gehrig, Fraser		2	1	-			-	-																		3
Gilbert, Sam	-	-	-	-	-							-	-	1	-	-	-	-	-	-	-	1	-	5	1	8
Goddard, Brendon			1	-	-	1	-	-	-	-	-	1	2	-	-	-	-	1	3	1	1	-	1	1	-	13
Gram, Jason	-	-	-	-	-	-	-	-	-	-	-	2	1	-	-	-	1	-	-	-	-	-	-	-	-	4
Gwilt, James											1	-	-	-	-			2	-	-	2	-	-	-	-	5
Harvey, Robert	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	1	2	-	-	-	-	3
Hayes, Lenny	-	-	1	-	-	-	1	-	-	-	-	1	-		-	-	-	-	-	-	-	-	-	-	-	3
Hudghton, Max	-	1	-	1	1	-		-	-	-	1	-	-	-	-	-	-		-	-	-	-	-	-	-	4
Jones, Clinton	-			-	-				-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
King, Steven	1	-	-	1	-			-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
Koschitzke, Justin	2	-	4	1	2	-	1	1	2	3	1			2	4	3		3	-	2	1	2	-	3	1	38
Maguire, Matt				-	-	-	1																			1
McEvoy, Ben													1													1
McQualter, Andrew												-	-	-	-	-	-	1	-	-			-	-	-	1
Milne, Stephen	-	-	-	-	-	1	1	-	-	-	-	-		-	1	-	1	-	-	-	1	1	-	-	-	6
Montagna, Leigh	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
Riewoldt, Nick	1	4	2	5	1	2	-		5	4	2	3	4	3	2	2	3	3	4	5	4	3	1	4	2	69
Rix, Michael						-																				
Schneider, Adam	-	1	1				-	1	-	1	-	-				-	-	2	-	-	-	2	2	1	-	11
Totals	6	12	11	8	7	5	6	7	9	18	10	12	10	7	8	6	9	15	9	13	18	11	6	16	4	243
Opponent	SY	CA	WB	GE	ES	PA	RI	CW	BL	ME	WB	SY	FR	NM	CA	HW	WC	PA	CW	FR	AD	ES	GE	CW	HW	
