Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Blee, Nathan																			-	-					
Boak, Travis	-	1	-	-	-	-	-	-	1	-	1		-	1	-	-	1	3	1	1	-	-	-	1	11
Broadbent, Matthew	1	2	1	-	1	-	1	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	1	9
Butcher, John									2	1	2				3	2	2	-	-						12
Carlile, Alipate		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Cassisi, Domenic				-	-	1		-				-	-				-	-	-			-	-	-	1
Colquhoun, Sam							-		-							-	-	-	1		-	-	-	1	2
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1		-	-	-	-	-	1	-	-	2
Ebert, Brad	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1	3	-	1	7
Gray, Robbie				-	-	2	1	-	2	1	1	2	-	2	1	1	1	2	-	1	1		-	-	18
Hartlett, Hamish	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-			-	-	3
Heath, Campbell	1	-	-	-	-	-	-		-	-		-								2	-				3
Hitchcock, Cameron										-	-									-					
Hombsch, Jack										-	-	-	-	-								-			
Jonas, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	1	-	-	-	1
Lobbe, Matthew	-	-	-	-	-	-		-			-	-	-	-	-	1	-	-	1	-	1	1	1	-	5
Logan, Tom									-	1	-	-	-	-	-							1	1	1	4
Mitchell, Kane	-	-	-			-	2	-	1	-						1	2	-	-		-				6
Monfries, Angus	3	2	2	-	-	2	3	3	4	1	1	2	-	1	-	3	-	1	5	1	-	3	1	3	41
Moore, Andrew	1						-	2	-			-	-	-	-	-	-	-	1	3	-	1	-	1	9
Neade, Jake	1	1	-	-	-	1	-	-		-	1	-	-	-	2	-					-				6
OShea, Cameron	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Pittard, Jasper	-	-	-	-								-	-	-	-	1	-	-	-	-	1	-	-	-	2
Redden, Jarrad	-	-					-	2	-	1															3
Renouf, Brent			-	1	-	-																-			1
Schulz, Jay	3	2	3	3	-	2	3	-	2	5	2	2	3	2	2	2	2	3	3	5	1	4	5	1	60
Stevenson, Lewis	-	-	-	-	-	-	-	-														-			
Stewart, Daniel							1																		1
Stewart, Paul	3	3	-		1	1		-			-			1	-	-	-	-							9
Thomas, Matt									1		-	1			1										3
Trengove, Jackson	-	-	-	-	-								-	-	-	-	-	-	-	-	-	2	-	-	2
Westhoff, Justin	2	6	6	4	-	1	1	-	1	2	1	2	1	-		2	1	1	1	1	1	1	2	-	37
Wines, Ollie	1	1	1	-	-	-	1	-	1	1	-	-	-	-	1	-	1	-	-	-	-	1	2	-	11
Wingard, Chad	1	3	-	1	1	2	2	-	2	-	-	1	2	2	1	3	1	3	1	2	-	1	4	-	33
Young, Aaron																				3	-	2	1	-	6
Totals	18	21	13	10	3	12	15	7	17	15	9	13	6	9	12	16	12	13	14	19	7	21	17	10	309
Opponent	ME	GW	AD	GC	WC	NM	RI	CA	GE	WB	GW	SY	CW	ES	HW	SK	BL	AD	GE	GC	FR	CA	CW	GE	
