Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Blee, Nathan																			-	-					
Boak, Travis	-	1	2	1	1	2	-	-	-	-	-		2	3	2	1	-	-	-	-	-	-	-	1	16
Broadbent, Matthew	2	1	1	1	-	-	-	-	-	-	1	1	-	-	-	-	-	-	2	-	-	-	-	1	10
Butcher, John									1	-	1				-	-	-	1	-						3
Carlile, Alipate		-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-		-	-	2
Cassisi, Domenic				-	-	1		-				-	-				-	-	-			1	-	-	2
Colquhoun, Sam							-		-							-	-	1	-		1	-	-	-	2
Cornes, Kane	2	-	-	-	-	-	1	-	1	-	-	-	-	-	-		1	1	-	-	1	1	1	-	9
Ebert, Brad	-	-	-	-	-	1	-	-	1	-	1	1	1	1	-	1	-	1	-	-	-	2	1	-	11
Gray, Robbie				-	2	-	1	1	2	-	-	1	-	2	4	2	1	2	-	4	1		-	1	24
Hartlett, Hamish	-	-	1	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	1	1			-	-	6
Heath, Campbell	1	-	-	-	-	-	-		-	-		-								-	-				1
Hitchcock, Cameron										1	-									-					1
Hombsch, Jack										-	-	-	-	-								-			
Jonas, Tom	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-				-	-	-	-	-	1
Lobbe, Matthew	-	-	-	-	1	-		-			-	-	-	-	-	-	-	-	-	-	1	-	1	-	3
Logan, Tom									1	1	-	-	-	-	-							1	1	-	4
Mitchell, Kane	-	1	-			-	-	1	-	-						-	-	-	-		-				2
Monfries, Angus	2	3	1	1	-	1	1	2	1	-	1	-	2	-	-	1	-	2	-	1	-	2	-	2	23
Moore, Andrew	-						-	-	-			-	1	-	1	1	-	-	-	1	-	-	-	-	4
Neade, Jake	2	4	1	1	2	1	-	1		-	-	-	1	-	-	-					-				13
OShea, Cameron	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	1	-	1	1	-	-	2	-	-	7
Pittard, Jasper	-	-	-	-								-	-	-	-	1	-	-	3	-	1	-	-	-	5
Redden, Jarrad	-	-					-	-	-	1															1
Renouf, Brent			1	-	-	-																-			1
Schulz, Jay	1	1	-	-	1	-	1	-	-	-	1	-	-	1	1	-	-	-	-	1	-	-	-	-	8
Stevenson, Lewis	-	-	-	-	-	-	-	-														-			
Stewart, Daniel							1																		1
Stewart, Paul	-	1	-		-	-		-			3			-	-	-	-	-							4
Thomas, Matt									-		-	-			-										
Trengove, Jackson	-	-	-	-	-								-	-	-	-	-	-	-	-	-	1	-	-	1
Westhoff, Justin	1	1	1	2	1	1	-	1	2	-	2	1	-	1		-	-	-	4	1	-	1	1	1	22
Wines, Ollie	2	-	1	1	-	-	-	3	-	1	2	1	-	1	-	-	-	1	-	3	-	1	-	-	17
Wingard, Chad	1	2	2	1	1	-	-	-	-	-	1	-	1	-	2	1	1	-	1	-	1	-	1	-	16
Young, Aaron																				2	-	1	1	-	4
Totals	14	15	11	9	9	7	6	9	9	5	13	6	10	9	10	10	4	10	12	14	6	13	7	6	224
Opponent	ME	GW	AD	GC	WC	NM	RI	CA	GE	WB	GW	SY	CW	ES	HW	SK	BL	AD	GE	GC	FR	CA	CW	GE	
