Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Blee, Nathan																			12	8					20
Boak, Travis	12	15	13	22	14	15	11	8	17	2	20		20	17	23	3	18	9	16	19	6	18	8	16	322
Broadbent, Matthew	9	13	12	13	9	9	10	12	6	4	16	18	23	11	11	15	15	6	4	16	12	12	8	13	277
Butcher, John									6	3	4				6	6	3	4	1						33
Carlile, Alipate		13	10	18	7	5	5	7	9	7	10	3	8	5	10	3	8	5	5	16	4		8	7	173
Cassisi, Domenic				8	10	12		6				5	3				3	6	7			10	6	11	87
Colquhoun, Sam							11		14							7	4	11	16		13	19	11	11	117
Cornes, Kane	18	22	25	33	23	19	19	18	17	15	25	11	19	13	17		11	26	20	22	22	28	18	14	455
Ebert, Brad	23	15	13	14	18	11	8	15	11	14	23	14	18	28	18	16	13	12	19	18	11	15	15	14	376
Gray, Robbie				4	6	9	9	7	12	5	7	10	16	8	11	8	5	3	11	16	19		4	13	183
Hartlett, Hamish	22	8	18	17	12	2	6	4	15	9	14	8	18	11	4	15	17	16	9	13			15	11	264
Heath, Campbell	7	11	5	11	6	4	7		9	6		7								10	3				86
Hitchcock, Cameron										9	5									4					18
Hombsch, Jack										13	22	6	12	4								12			69
Jonas, Tom	7	8	9	7	7	6	13	6	9	10	8	6	10	3	7	5				4	12	6	14	9	166
Lobbe, Matthew	11	4	6	6	8	4		5			8	1	6	7	4	8	4	6	8	6	3	6	6	3	120
Logan, Tom									12	15	14	11	13	2	4							15	17	10	113
Mitchell, Kane	5	5	7			7	8	8	5	4						7	11	5	4		9				85
Monfries, Angus	8	10	7	10	7	12	12	7	12	14	17	8	7	11	10	8	9	6	8	16	14	13	7	9	242
Moore, Andrew	5						12	9	7			8	15	11	10	6	17	11	5	15	9	11	11	14	176
Neade, Jake	6	13	3	4	7	4	2	10		3	9	4	3	2	3	2					4				79
OShea, Cameron	7	10	7	15	10	9	10	9	14	14	18	11	12	12	5	11	20	11	18	11	7	12	22	10	285
Pittard, Jasper	10	16	6	15								5	6	5	8	16	11	9	16	8	17	5	9	8	170
Redden, Jarrad	3	1					9	4	3	3															23
Renouf, Brent			4	5	6	1																1			17
Schulz, Jay	11	4	6	9	4	10	10	5	10	8	9	9	12	11	9	6	9	8	7	11	6	9	7	3	193
Stevenson, Lewis	14	18	8	12	9	5	7	9														5			87
Stewart, Daniel							1																		1
Stewart, Paul	12	15	1		9	5		5			16			4	11	11	11	1							101
Thomas, Matt									9		11	4			12										36
Trengove, Jackson	6	8	3	7	5								11	6	7	3	4	10	7	11	5	9	2	8	112
Westhoff, Justin	12	20	8	12	5	1	11	11	12	11	13	10	13	12		11	8	6	13	7	10	13	5	9	233
Wines, Ollie	11	15	14	15	13	11	11	10	10	11	12	6	13	17	11	8	10	9	4	8	13	10	11	3	256
Wingard, Chad	13	11	17	12	17	14	9	12	19	14	21	13	12	8	17	15	11	17	10	15	12	8	12	11	320
Young, Aaron																				10	5	12	10	2	39
Totals	232	255	202	269	212	175	201	187	238	194	302	178	270	208	218	190	222	197	220	264	216	249	226	209	5334
Opponent	ME	GW	AD	GC	WC	NM	RI	CA	GE	WB	GW	SY	CW	ES	HW	SK	BL	AD	GE	GC	FR	CA	CW	GE	
