Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Blee, Nathan																			2	1					3
Boak, Travis	1	-	-	1	1	4	2	1	2	2	1		-	1	3	2	-	1	1	1	-	2	-	1	27
Broadbent, Matthew	2	1	2	2	2	1	1	1	-	-	3	5	6	5	4	7	8	7	2	6	4	4	7	9	89
Butcher, John									-	-	-				-	-	-	-	-						
Carlile, Alipate		1	4	4	2	4	1	1	6	1	3	1	5	6	2	2	4	3	1	3	-		1	2	57
Cassisi, Domenic				2	1	1		-				2	-				1	1	2			1	1	3	15
Colquhoun, Sam							1		2							1	-	-	2		2	3	-	1	12
Cornes, Kane	3	4	2	6	1	1	1	2	3	3	2	1	4	3	1		3	2	2	3	3	4	6	2	62
Ebert, Brad	4	-	-	4	5	4	2	1	2	3	3	2	3	1	4	1	3	1	1	3	2	1	3	1	54
Gray, Robbie				-	-	1	1	1	2	-	-	-	1	-	2	-	-	-	4	1	-		2	1	16
Hartlett, Hamish	2	-	-	2	1	-	2	2	4	1	1	1	1	1	-	1	-	4	-	1			1	1	26
Heath, Campbell	-	6	5	1	6	2	2		1	-		3								-	1				27
Hitchcock, Cameron										-	-									-					
Hombsch, Jack										5	3	3	4	2								3			20
Jonas, Tom	-	1	1	-	2	4	1	4	-	2	3	2	-	3	3	2				1	2	2	3	3	39
Lobbe, Matthew	-	-	1	1	1	-		-			1	-	-	1	2	-	-	1	1	2	-	2	1	2	16
Logan, Tom									-	1	1	-	-	-	1							2	1	2	8
Mitchell, Kane	-	-	-			3	-	1	-	-						-	-	1	-		-				5
Monfries, Angus	1	1	-	-	1	-	-	2	1	1	-	-	1	-	-	2	-	-	-	1	-	-	1	-	12
Moore, Andrew	1						1	3	-			1	-	2	1	1	1	1	-	-	1	1	-	3	17
Neade, Jake	1	-	-	-	-	-	-	-		-	1	1	-	-	-	1					-				4
OShea, Cameron	-	-	1	2	2	3	2	3	2	2	2	3	-	2	2	1	4	2	4	4	1	1	4	5	52
Pittard, Jasper	4	1	5	3								-	1	2	1	2	1	3	-	2	1	-	5	2	33
Redden, Jarrad	-	-					1	-	-	2															3
Renouf, Brent			-	-	-	-																-			
Schulz, Jay	-	-	-	-	-	-	1	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Stevenson, Lewis	2	5	2	6	4	4	3	1														-			27
Stewart, Daniel							-																		
Stewart, Paul	-	-	-		-	-		-			3			-	3	3	1	-							10
Thomas, Matt									1		1	-			1										3
Trengove, Jackson	4	-	-	3	1								-	1	2	1	-	1	-	-	2	2	2	3	22
Westhoff, Justin	1	2	2	-	1	-	2	1	-	1	1	1	2	1		1	3	-	1	-	1	3	3	2	29
Wines, Ollie	3	-	1	1	1	-	-	2	3	-	1	2	1	-	-	-	1	-	2	-	-	-	5	1	24
Wingard, Chad	1	-	-	1	1	2	1	3	2	3	-	3	-	-	1	2	1	1	3	1	1	-	1	1	29
Young, Aaron																				-	-	1	-	-	1
Totals	30	22	26	39	33	34	25	31	31	27	30	31	29	31	33	30	31	29	28	30	21	32	47	45	745
Opponent	ME	GW	AD	GC	WC	NM	RI	CA	GE	WB	GW	SY	CW	ES	HW	SK	BL	AD	GE	GC	FR	CA	CW	GE	
