Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	R23	EF	SF	Tot
Blee, Nathan																			-	-					
Boak, Travis	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	1	-	-	-	1
Broadbent, Matthew	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Butcher, John									-	-	-				-	-	-	-	-						
Carlile, Alipate		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	
Cassisi, Domenic				1	-	-		-				-	-				-	-	-			-	1	-	2
Colquhoun, Sam							-		-							-	-	-	-		-	-	-	-	
Cornes, Kane	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	
Ebert, Brad	-	-	-	-	-	-	2	1	-	1	1	2	2	1	1	1	1	-	-	-	-	-	-	2	15
Gray, Robbie				-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-		-	-	1
Hartlett, Hamish	-	-	-	-	-	-	-	1	-	3	1	-	-	-	-	-	-	-	-	-			1	-	6
Heath, Campbell	-	-	-	-	-	-	-		-	-		-								-	-				
Hitchcock, Cameron										-	-									-					
Hombsch, Jack										-	-	-	-	-								-			
Jonas, Tom	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	-	-	
Lobbe, Matthew	11	11	24	16	13	17		20			34	37	23	42	25	40	21	32	59	42	43	21	29	28	588
Logan, Tom									-	-	-	-	-	-	-							-	-	-	
Mitchell, Kane	-	-	-			-	-	-	-	-						-	-	-	-		-				
Monfries, Angus	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Moore, Andrew	-						-	-	-			1	-	-	1	-	-	-	-	-	-	-	-	1	3
Neade, Jake	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-					-				
OShea, Cameron	-	-	-	-	-	-	-	-	-	1	1	-	-	-	1	1	-	2	-	-	-	1	-	-	7
Pittard, Jasper	-	-	-	-								-	-	-	-	-	-	-	-	-	-	-	-	1	1
Redden, Jarrad	19	11					25	16	22	26															119
Renouf, Brent			22	16	15	12																14			79
Schulz, Jay	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Stevenson, Lewis	-	-	-	-	-	-	-	-														-			
Stewart, Daniel							1																		1
Stewart, Paul	-	-	-		1	-		-			-			-	-	-	-	-							1
Thomas, Matt									-		-	-			1										1
Trengove, Jackson	1	1	-	-	-								3	2	3	-	-	5	-	2	1	-	5	-	23
Westhoff, Justin	-	2	-	-	2	1	5	2	8	7	5	4	1	2		2	8	3	5	1	2	-	-	2	62
Wines, Ollie	-	1	-	-	-	-	-	-	-	-	1	1	1	1	-	1	-	3	-	-	-	-	-	1	10
Wingard, Chad	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	2
Young, Aaron																				-	-	-	1	-	1
Totals	32	26	46	33	31	31	33	41	30	38	43	46	30	48	32	46	31	45	64	45	47	36	37	35	926
Opponent	ME	GW	AD	GC	WC	NM	RI	CA	GE	WB	GW	SY	CW	ES	HW	SK	BL	AD	GE	GC	FR	CA	CW	GE	
