Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ballantyne, Hayden	1	2	3	-	2	1	-	1	3	2	3	4	-	3	-	4	-	5				-			34
Barlow, Michael	-	1	-	1	1	1	-	1	-		1	-	2	1											9
Bollenhagen, Justin																		-	-		-				
Bradley, Kepler							-		-	-	-	-	2	-	-	1			-	-	-				3
Broughton, Greg	1	2	2	-	-	4	2	3								-	-	-	-	9	-	2	2	4	31
Clarke, Zac												-								-	-				
Crichton, Jesse																	-	1	-	-	-		-		1
Crowley, Ryan	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	1							-	1	4
Dodd, Steven			-								-										1				1
Duffield, Paul	1	2	5	-	-	3	-	-	-	4	2	2	2	-	-	2	2	1	3	4	4	-	-	6	43
Fyfe, Nat					-	-	-	-	-	-	-	-	1	-		-	-	2	1	-		-	-	-	4
Grover, Antoni									-	-	-	-	-	-			-	-	-	-	-	-	1	-	1
Hasleby, Paul	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-		-			
Hayden, Roger	1	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	1	2	-		-	1	-	7
Headland, Des	-	-	-	-																				-	
Hill, Stephen	4	2	1	1	1	-	3	-	-	1	2	1	4	1	4	1	2	2	2	1		4	2	2	41
Hinkley, Clayton																					1				1
Ibbotson, Garrick	-	-						-	-	1	-	-	1	-	1	-	-	1	1	-	-	-	1	-	6
Johnson, Michael	-	-	-	-	-	-	-	-						-	-	-	-	2	-	-	-	-	2	4	8
Mayne, Chris	-	-	-	-	-	2	1	1	-	-	-											-	-	-	4
McPharlin, Luke	1	4	-	-	-	1	-	-								-	-	2	1	1	-	-	5	-	15
McPhee, Adam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-		-	-	-	2
Morabito, Anthony	2	-	3	1	2	-	-	1	-	2	-	-	-	3	-	1	-	-	2	-		-	4	-	21
Mundy, David	-	4	-	-	-	-	-	-	-	-	-	2	-	1	-	-		1	-	2		1	1	2	14
Murphy, Ryan																					-				
Palmer, Rhys						-	-	-	-	-	1		-	-	-	-	-		-		1				2
Pavlich, Matthew	1	1	1	-	-	-	-	-	-	1	-	-	1	-	-	-	-	4	-	1		-	-	-	10
Pearce, Clancee				-	-					-					-		-				-				
Roberton, Dylan						2	-						-	1	-	-	-		4	9	-	1	-	6	23
Ruffles, Tim															-						-				
Sandilands, Aaron	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-				-	-	-	
Schammer, Byron												-								1	-				1
Silvagni, Alex	-	-	-	-	-	-		1	-			-	-	-	-	2							2	-	5
Suban, Nick	1	-	1						1	2	1	-			-		-	3	-	-	-	-	-	-	9
Tarrant, Chris	1	-		-	-	-	-	-	1	-	1	-	-					-							3
Walters, Michael																				-	1	1	-	2	4
de Boer, Matthew			-	-	-	-	1	-		-	-		-	1	-	-	1	-	1	-	1	-	-	-	5
van Berlo, Jay	-	-	-	-	-				-	-	-	-	-	1	-	-	-	-	-		-	-			1
Totals	14	18	16	4	6	14	8	8	5	13	11	9	13	14	5	12	5	27	17	28	9	9	21	27	313
Opponent	AD	ES	GE	SK	RI	WC	BL	CW	SY	NM	AD	SK	CA	PA	RI	ME	WB	WC	NM	SY	HW	CA	HW	GE	
