Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ballantyne, Hayden	-	-	-	-	-	-	2	1	1	-	-	-	-	-	1	1	1	-				-			7
Barlow, Michael	1	2	1	1	4	1	-	1	4		4	1	-	-											20
Bollenhagen, Justin																		-	-		-				
Bradley, Kepler							-		1	1	1	3	2	-	-	2			3	2	-				15
Broughton, Greg	7	6	5	2	4	5	4	6								6	4	2	1	4	1	3	3	4	67
Clarke, Zac												-								-	-				
Crichton, Jesse																	-	-	2	3	2		-		7
Crowley, Ryan	1	3	-	-	-	-	1	1	-	-	1	2	-	-	-	1							-	1	11
Dodd, Steven			-								2										2				4
Duffield, Paul	4	3	7	8	2	9	3	3	5	7	7	8	10	7	4	5	4	8	6	4	7	1	8	10	140
Fyfe, Nat					-	-	-	2	-	3	-	-	1	-		-	-	-	2	-		1	-	2	11
Grover, Antoni									3	5	4	1	1	2			4	-	2	3	-	4	4	1	34
Hasleby, Paul	-	2	1	-	1	1	-	-	1	-		-	-	1	-	-	-	-	2	-		-			9
Hayden, Roger	-	1	2	3	3	-	4	1	1	2	1	2	1	4	4	-	6	1	1	1		-	4	1	43
Headland, Des	-	1	-	-																				-	1
Hill, Stephen	-	2	-	1	-	2	1	-	1	1	2	2	2	-	-	1	2	-	1	1		1	-	-	20
Hinkley, Clayton																					1				1
Ibbotson, Garrick	-	-						2	2	1	-	1	3	4	5	1	3	3	-	3	-	1	5	2	36
Johnson, Michael	1	1	1	-	-	-	-	-						4	1	2	-	3	1	-	3	1	1	8	27
Mayne, Chris	-	-	-	1	1	-	1	-	1	-	1											-	-	-	5
McPharlin, Luke	2	4	5	4	1	-	1	-								4	2	4	3	4	2	5	4	1	46
McPhee, Adam	-	-	1	-	1	1	4	2	-	2	-	-	-	-	2	1	-	-	1	-		1	1	-	17
Morabito, Anthony	2	-	2	1	2	1	1	1	1	-	-	-	1	3	-	1	-	1	2	2		1	-	1	23
Mundy, David	3	-	-	4	2	1	2	2	5	3	3	3	2	-	2	-		1	-	1		2	1	7	44
Murphy, Ryan																					-				
Palmer, Rhys						2	2	3	1	-	4		2	1	3	1	-		-		-				19
Pavlich, Matthew	-	1	2	1	-	-	-	1	-	1	1	2	3	-	1	-	2	1	-	3		1	2	3	25
Pearce, Clancee				-	-					-					4		2				2				8
Roberton, Dylan						3	2						2	1	2	-	2		3	2	-	1	3	-	21
Ruffles, Tim															-						1				1
Sandilands, Aaron	1	-	-	2	2	2	2	1	2	-	3	-	3	3	1	-	-	-				1	-	-	23
Schammer, Byron												1								3	1				5
Silvagni, Alex	2	1	-	4	3	2		2	4			7	-	2	6	1							1	1	36
Suban, Nick	6	1	1						2	2	2	2			2		2	3	-	-	-	1	-	-	24
Tarrant, Chris	3	6		2	1	2	5	1	2	4	6	1	5					-							38
Walters, Michael																				-	4	-	-	2	6
de Boer, Matthew			-	-	-	-	-	-		-	-		-	1	-	-	-	-	-	-	1	-	-	-	2
van Berlo, Jay	-	5	1	1	1				1	1	2	1	1	-	1	1	1	-	2		1	3			23
Totals	33	39	29	35	28	32	35	30	38	33	44	37	39	33	39	28	35	27	32	36	28	28	37	44	819
Opponent	AD	ES	GE	SK	RI	WC	BL	CW	SY	NM	AD	SK	CA	PA	RI	ME	WB	WC	NM	SY	HW	CA	HW	GE	
