Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ballantyne, Hayden	-	3	2	2	3	-	3	1	1	2	1	2	2	1	2	1	-	2				-			28
Barlow, Michael	1	2	-	1	3	1	1	-	1		1	2	2	1											16
Bollenhagen, Justin																		-	-		1				1
Bradley, Kepler							-		3	5	1	-	4	1	1	1			2	2	1				21
Broughton, Greg	1	-	-	-	2	2	2	2								-	-	3	2	1	3	-	3	-	21
Clarke, Zac												-								-	-				
Crichton, Jesse																	-	2	-	-	-		1		3
Crowley, Ryan	-	-	1	1	2	-	-	1	-	-	2	2	-	2	1	-							2	-	14
Dodd, Steven			1								-										-				1
Duffield, Paul	4	-	-	-	1	-	-	3	2	-	1	3	-	1	1	-	1	1	2	1	-	-	1	2	24
Fyfe, Nat					-	-	-	1	1	1	1	1	1	1		2	-	-	-	-		-	-	1	10
Grover, Antoni									1	-	-	1	1	-			1	1	-	-	1	1	1	1	9
Hasleby, Paul	-	-	-	-	2	-	2	1	3	1		-	1	1	1	1	1	-	1	1		-			16
Hayden, Roger	-	-	1	-	2	-	-	-	2	1	1	-	1	1	2	-	1	1	-	1		-	-	1	15
Headland, Des	-	-	-	-																				-	
Hill, Stephen	-	1	1	1	-	1	-	1	-	-	-	1	-	2	2	-	-	-	-	-		-	3	-	13
Hinkley, Clayton																					-				
Ibbotson, Garrick	-	-						1	-	1	1	-	1	-	-	1	-	3	1	1	1	1	1	2	15
Johnson, Michael	-	3	3	1	-	-	2	1						-	-	-	2	3	1	1	-	3	-	-	20
Mayne, Chris	-	-	-	1	-	1	2	1	-	2	1											1	1	-	10
McPharlin, Luke	-	-	1	1	-	1	-	-								-	-	-	-	-	-	2	2	1	8
McPhee, Adam	-	2	-	2	3	1	1	-	2	-	-	-	1	3	2	2	-	-	-	1		-	-	-	20
Morabito, Anthony	-	-	3	-	-	-	-	-	1	2	-	1	1	-	-	2	-	1	1	-		1	2	-	15
Mundy, David	1	-	1	1	1	2	-	-	2	2	2	-	-	-	1	1		-	3	-		2	-	1	20
Murphy, Ryan																					2				2
Palmer, Rhys						1	2	1	-	1	-		-	4	1	2	-		1		1				14
Pavlich, Matthew	1	2	1	2	2	-	2	2	2	1	2	1	1	2	2	-	-	2	1	1		4	-	1	32
Pearce, Clancee				-	-					-					-		-				-				
Roberton, Dylan						1	-						1	1	-	2	-		-	-	-	-	-	-	5
Ruffles, Tim															-						-				
Sandilands, Aaron	-	1	-	4	2	2	2	3	2	-	1	-	-	1	-	3	-	-				3	3	1	28
Schammer, Byron												1								-	1				2
Silvagni, Alex	2	2	2	1	-	-		1	1			1	-	-	-	-							3	-	13
Suban, Nick	1	-	1						1	1	1	1			2		2	3	-	1	1	1	2	-	18
Tarrant, Chris	-	2		2	1	1	1	-	-	1	-	2	2					1							13
Walters, Michael																				4	4	2	1	1	12
de Boer, Matthew			-	-	-	-	-	2		-	-		-	1	1	3	-	1	-	1	-	2	1	-	12
van Berlo, Jay	-	-	1	-	1				-	-	-	2	-	-	2	2	-	1	1		3	1			14
Totals	11	18	19	20	25	14	20	22	25	21	16	21	19	23	21	23	8	25	16	16	19	24	27	12	465
Opponent	AD	ES	GE	SK	RI	WC	BL	CW	SY	NM	AD	SK	CA	PA	RI	ME	WB	WC	NM	SY	HW	CA	HW	GE	
