Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	SF	Tot
Ballantyne, Hayden	1	1	1	2	-	1	-	4	1	1	1	1	-	3	2	1	-	3				-			23
Barlow, Michael	-	-	1	-	-	1	-	1	2		1	1	-	-											7
Bollenhagen, Justin																		-	-		1				1
Bradley, Kepler							1		1	1	1	-	-	1	1	-			2	1	-				9
Broughton, Greg	-	1	-	1	1	-	-	-								-	-	2	-	-	4	3	-	1	13
Clarke, Zac												-								3	2				5
Crichton, Jesse																	-	-	-	1	-		-		1
Crowley, Ryan	2	-	1	2	2	1	-	1	2	-	1	-	1	-	-	1							2	1	17
Dodd, Steven			1								-										-				1
Duffield, Paul	2	-	-	1	-	1	2	3	-	-	-	-	-	1	1	-	2	-	3	1	-	1	1	-	19
Fyfe, Nat					2	-	-	1	1	2	2	-	1	-		1	1	1	1	1		2	2	1	19
Grover, Antoni									-	-	-	1	-	-			-	1	-	2	1	1	1	1	8
Hasleby, Paul	1	-	1	2	1	1	1	1	1	-		1	-	1	-	-	-	-	-	-		-			11
Hayden, Roger	-	4	-	1	1	2	2	-	-	4	2	-	-	1	-	-	1	-	-	1		2	-	1	22
Headland, Des	1	-	-	-																				-	1
Hill, Stephen	2	1	-	1	1	-	-	-	-	1	-	-	4	-	-	1	1	-	-	1		-	-	-	13
Hinkley, Clayton																					-				
Ibbotson, Garrick	-	1						-	1	1	1	1	1	-	1	-	-	-	-	-	1	-	2	-	10
Johnson, Michael	1	1	-	-	2	3	2	-						1	1	1	1	1	2	-	-	3	2	3	24
Mayne, Chris	-	-	1	-	1	2	1	-	-	-	-											1	-	1	7
McPharlin, Luke	2	1	1	2	-	-	1	1								-	-	2	-	1	1	-	1	1	14
McPhee, Adam	1	-	3	-	-	2	-	-	3	1	1	1	3	1	1	2	2	3	-	-		2	3	1	30
Morabito, Anthony	1	1	-	1	3	2	-	1	2	2	-	1	3	1	1	-	1	1	-	1		-	-	-	22
Mundy, David	-	-	2	-	2	1	-	-	1	-	-	-	2	1	-	-		1	-	-		-	-	1	11
Murphy, Ryan																					-				
Palmer, Rhys						1	-	-	1	1	2		-	1	-	1	1		1		1				10
Pavlich, Matthew	-	3	2	-	3	-	2	-	-	-	1	-	2	3	1	4	2	1	1	-		1	-	-	26
Pearce, Clancee				-	1					1					-		-				1				3
Roberton, Dylan						-	-						-	1	-	1	1		-	1	1	1	-	1	7
Ruffles, Tim															-						-				
Sandilands, Aaron	1	2	2	2	2	1	1	1	2	-	-	-	-	-	-	-	2	4				-	1	-	21
Schammer, Byron												3								1	1				5
Silvagni, Alex	-	1	-	2	1	3		-	-			-	2	1	-	-							-	1	11
Suban, Nick	-	4	-						3	-	-	1			3		4	1	2	-	3	2	1	1	25
Tarrant, Chris	1	2		2	3	1	-	1	1	2	1	-	-					-							14
Walters, Michael																				1	1	1	3	-	6
de Boer, Matthew			1	-	-	1	1	-		-	-		1	1	-	2	1	-	-	-	1	1	-	1	11
van Berlo, Jay	-	2	1	1	1				-	2	2	1	-	-	-	1	1	2	1		-	-			15
Totals	16	25	18	20	27	24	14	15	22	19	16	12	20	18	12	16	21	23	13	16	19	21	19	16	442
Opponent	AD	ES	GE	SK	RI	WC	BL	CW	SY	NM	AD	SK	CA	PA	RI	ME	WB	WC	NM	SY	HW	CA	HW	GE	
