Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	PF	GF	Tot
Allison, Brett	-	2	-	2	-													-	1	-	2	2	2	-	1	12
Anderson, Stuart		-	2	1	2	-	1	5	1	2	1	1	-	1	-	-	1	-		-	1	1	-		1	21
Archer, Glenn	1	2	3	-	1	-	1	2	3	-	2	3	1	3	6	5	2	2	4	-		-	1	-	-	42
Armstrong, Matt	4	-	1	1	2	3	2	-	2				1	1	1	-	3	3	2		-			1		27
Bell, Peter	-	-	1	1	2	2	-	1	1	-	2			-	2	2	-	-	2	-	1	-	1	-	3	21
Blakey, John	-	-	1	2	1		2	-	-	1	3	2	3	4	1	-	4	-	2	-	-	2	4	1	-	33
Capuano, Matthew	-			-	-	-	1	-	-	-			-				-	-	-	-	-	-	-	-	-	1
Carey, Wayne	-	2	-	-	2	1	1	2	1	1	1	-	-	-	2	2	3	1	2	-	1	4	2	-	3	31
Crocker, Darren		-	-					2	-	-	-	1	1			4	1	1				2	-	2	1	15
Daniltchenko, Jason			2	1				6	1	2	1	3	3	1	3				1	-	1					25
Dwyer, Anthony												1	-	1												2
Fairley, Ian	-	2	-	-	1	1	1	1	-	-	-	1	-	1	-	2	1	-	-		-	-	1	-	-	12
Freeborn, Glenn		3	-	1	3	-	-	3	2	3	1	3	2	1	2	2			1				2	-	2	31
Gorman, Glenn																	-			1						1
Harvey, Brent																						-				
King, David	1	1	-	-	2	-	1	4	1	1	1	1	3	1	2	1	-	1	-	1	2	2	1	2	2	31
Laidley, Dean	1	-		-	1	3	-	-	2	-	2	1	2	-	3	1	3	-	1	1	1	2	-	1	4	29
Lissenden, Eric														-	-											
Martyn, Mick	-	2	-	1	-	1	1	-	-	-	2	1	-	-	1	1	1	-	2	-	-	-	-	-	1	14
McFarlane, Sam						-	2																			2
McKernan, Corey	2	1	-	1	1	-		-	-	2	-	-	1	-	-	-	2	-	1	1	-	3	2	-	-	17
Nichols, Trent						-	-																			
Plain, Bradley					2																					2
Reynolds, Keenan					1	2	-																			3
Roberts, Mark	3	-	2	1		1	2	2	1	1	-	2	3	1	1	-			1	2	-	2	3	3	1	32
Rock, Anthony	2	1	-	3	1	2	1	1	2	1	2	2	2	3	1	2	4	2	-	-	3	2	2	2	2	43
Schwass, Wayne	-									1	2	2	1	-	2	3	4	1	1	2	5	2	3	2	2	33
Scott, Robert	4	1	1	1	3		2	2	1	3	4	4	2	1	2	-	2	5	1	1	2	2	2	2	2	50
Sholl, Craig	1	5	2	5	2	1	2	2	3	-	1	5			2	6	1	2	1	1	-	1	3	1	1	48
Simpson, Adam	4	3	2	1	-	1	3	1	3	1	-	1	2	4	-	4	-	1	2	-	1	-	-	1	-	35
Smith, Ross	1					-									-											1
Stevens, Anthony	2	2	-	2	3	4	1	3	4	-	2	2	2	1		2	6	1	3	2	5	2	5	4	1	59
Stevens, Danny																					-					
Stevens, Mark	1	-	1								-					-	1	-		2						5
Welsh, Scott												-														
Totals	27	27	18	24	30	22	24	37	28	19	27	36	29	24	31	37	39	20	28	14	25	29	34	22	27	678
Opponent	SK	FO	HW	BB	AD	GE	WC	RI	FI	FO	SY	ES	FR	CA	CW	SK	ME	HW	BB	AD	GE	RI	GE	BB	SY	
