Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason	-	-	1	-	-	1	-	-					-	-	1	1	-			-		-	-		4
Banfield, Drew	-	-	1	2	1	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	-	-	-	1	8
Bellotti, Laurie			-	-	-	-	-	-	-	1	-	-	2	-	-	-	1								4
Braun, Michael	-	-	3	-	1	1	-	-	-	2	-	-	-	2	-	-	-	1	-	-	-	-	-	-	10
Cousins, Ben	1	3	-	-	-	1	1		-	1	-	-	1	-		-	-	1	-	1	-	1	1	1	13
Crabb, Jaxon																				-	-	-	-	-	
Cummings, Scott	-	5	3	1	3	2	-	3	2	2	-	1	2	3	2	-	1	1	-	5	1	1	1	3	42
Donnelly, Andrew										-			1	-	1			-	1	-	-	-	1	-	4
Embley, Andrew	-	1	-	-		1	1			-	-								-						3
Fewster, Brendon						-		-	-		-	1	2	2	-	-	-	-	-		-				5
Fletcher, Chad															-										
Gardiner, Michael	1	-	-		2	-	-	-	-	-		-						-	1	1	-	-	-	-	5
Gehrig, Fraser	2	-		-	-													-	-	3	1	1	2	-	9
Heady, Brett	-																								
Holmes, Todd										-						-	-								
Jakovich, Glen	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Jones, Rowan		1	-	-	-	-	-	-	-		2	-	-	1	-	1	-							-	5
Kemp, Dean	-	-	-	1	-	1	-			-	-	-	1	-	1	-	-	-	-	2	-	-	1	-	7
Mainwaring, Chris											-	1			-	-	-								1
Matera, Peter		-	2	-	-	1	1	-	-			1	-			-	-	1	-				-	-	6
Matera, Phillip	-	2	-	-	-	2	1	2	2	-	-	-	1	1	-	3	2	1	-	-	1	1	-	1	20
McIntosh, Ashley	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-		-	1
McKenna, Guy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		1	-	-	-	-	-	-	1
Metropolis, Daniel	1	1	-	-	-	-	-	-	-	-	-	-	-	1	-	1	2	-	-	-	1	-	-	-	7
Morrison, Chad	2	1	-	-	-	-	-	-	-	-	-	-		-	-	-	1	-	-	-	-	-	-	-	4
Read, Phillip		1	-	-	1	2	-	1	1	1	1	1	-	-	-	-	-	1	-	-	1	-	-	-	11
Rintoul, Chad	2	1	2	-	-	-	-	2	-	1	-	-	-	1	1	-	1	1	-	-	-	2	-	-	14
Stone, Nicholas																	-						-		
Symmons, Paul	-							1	-	-	1		1	1				-	1						5
White, Mitchell	1	-	1	-	-	-	-	1	1	-	2	1	1	1	1	-	1	-	-	1	-	-	2	-	14
Williams, Andrew	-	-	-	1	-	2	-	1	2	-	2	2	1	1	-			2	-	-	-	-	1	-	15
Wirrpanda, David	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	2	-	-	-	-	-	-	-	4
Wooden, Josh	-							-	1											-	-	-			1
Totals	10	16	14	5	8	14	4	11	9	11	8	8	14	14	8	6	11	10	3	13	5	6	9	6	223
Opponent	FR	BL	CW	ES	HW	WB	SK	AD	SY	CA	KA	PA	GE	ME	RI	FR	BL	CW	ES	HW	WB	SK	WB	CA	
