Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason	-	-	-	-	-	-	-	-					-	-	-	-	-			-		-	-		
Banfield, Drew	-	2	2	-	-	-	-	-	2	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	7
Bellotti, Laurie			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-								
Braun, Michael	1	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	4
Cousins, Ben	-	-	3	-	-	2	-		3	1	-	-	1	-		-	-	-	-	2	3	-	-	-	15
Crabb, Jaxon																				-	-	-	-	-	
Cummings, Scott	-	-	1	-	2	-	-	2	-	-	-	-	-	-	-	-	-	2	-	-	2	-	-	-	9
Donnelly, Andrew										-			-	-	-			-	-	-	-	-	-	-	
Embley, Andrew	-	-	-	-		-	-			-	-								-						
Fewster, Brendon						-		-	-		-	-	-	-	-	-	-	-	-		-				
Fletcher, Chad															-										
Gardiner, Michael	-	-	-		-	-	-	-	-	-		-						-	-	-	-	-	-	-	
Gehrig, Fraser	-	3		-	-													-	-	-	-	-	-	-	3
Heady, Brett	-																								
Holmes, Todd										-						-	-								
Jakovich, Glen	-	-	-	-	-		-	-	-	-	-	3	-	2	-	-	-	-	-	-	-	-	-	-	5
Jones, Rowan		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-							-	
Kemp, Dean	-	-	-	-	-	-	-			-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	2
Mainwaring, Chris											-	-			-	-	-								
Matera, Peter		-	-	-	-	-	-	3	-			2	-			-	-	3	-				-	-	8
Matera, Phillip	-	-	-	1	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4
McIntosh, Ashley	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-		-	
McKenna, Guy	3	-	-	3	3	1	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	10
Metropolis, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Morrison, Chad	-	-	-	-	-	-	-	-	-	-	1	-		-	-	-	-	-	-	-	-	-	-	-	1
Read, Phillip		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Rintoul, Chad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stone, Nicholas																	-						-		
Symmons, Paul	-							-	-	-	-		-	-				-	-						
White, Mitchell	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Williams, Andrew	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	
Wirrpanda, David	-	1	-	2	1	-	-	1	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	8
Wooden, Josh	-							-	-											-	-	-			
Totals	4	6	6	6	6	6	0	6	5	1	1	6	6	5	0	0	0	5	0	2	5	0	0	0	76
Opponent	FR	BL	CW	ES	HW	WB	SK	AD	SY	CA	KA	PA	GE	ME	RI	FR	BL	CW	ES	HW	WB	SK	WB	CA	
