Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	QF	SF	Tot
Ball, Jason	6	7	10	12	1	7	1	8					6	5	18	21	8			8		10	7		135
Banfield, Drew	-	-	1	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3
Bellotti, Laurie			-	4	-	3	2	-	11	1	8	16	10	10	5	3	2								75
Braun, Michael	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1
Cousins, Ben	-	-	-	-	-	-	-		-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	
Crabb, Jaxon																				-	-	-	-	-	
Cummings, Scott	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Donnelly, Andrew										-			-	-	-			-	-	-	1	1	-	1	3
Embley, Andrew	-	-	-	1		-	-			-	-								-						1
Fewster, Brendon						-		2	-		5	9	-	1	-	2	9	8	1		4				41
Fletcher, Chad															-										
Gardiner, Michael	8	9	7		22	15	17	9	16	26		2						13	22	13	17	8	13	17	234
Gehrig, Fraser	-	-		3	-													-	1	1	-	1	-	4	10
Heady, Brett	-																								
Holmes, Todd										-						-	-								
Jakovich, Glen	1	-	8	3	-		8	5	4	2	-	4	4	2	1	2	2	-	-	2	7	7	2	4	68
Jones, Rowan		-	-	-	-	-	-	-	-		-	-	-	-	-	-	-							-	
Kemp, Dean	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Mainwaring, Chris											-	-			-	-	-								
Matera, Peter		-	-	3	-	-	-	1	1			-	-			-	2	1	3				-	-	11
Matera, Phillip	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
McIntosh, Ashley	-	-	-	-	1	-	-	-	-	-	1	-	1	-	-	-	1	-		-	-	-		-	4
McKenna, Guy	-	-	-	-	-	-	-	-	-	-	1	-	-	-	1	-		-	-	-	-	-	-	-	2
Metropolis, Daniel	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
Morrison, Chad	-	-	1	5	-	-	-	-	-	-	4	-		-	-	-	-	-	1	-	-	-	1	-	12
Read, Phillip		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1
Rintoul, Chad	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stone, Nicholas																	-						-		
Symmons, Paul	-							-	-	-	-		-	-				-	-						
White, Mitchell	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	1	-	-	2	-	-	5
Williams, Andrew	-	-	-	-	-	1	-	-	-	1	-	1	-	-	-			-	-	-	-	-	-	-	3
Wirrpanda, David	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Wooden, Josh	-							-	-											-	-	-			
Totals	15	16	27	31	24	27	28	25	33	32	19	32	21	18	25	28	25	22	30	24	29	31	23	27	612
Opponent	FR	BL	CW	ES	HW	WB	SK	AD	SY	CA	KA	PA	GE	ME	RI	FR	BL	CW	ES	HW	WB	SK	WB	CA	
