Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bell, Peter	-	-	-	-	1	-	1	-	-	1	1	1	1	1	-	-	1	2	3	-	-	1	1	15
Browne, Andrew	-	-	-																					
Carr, Matthew	-	-	1	1	-	-	2	-	1	3	1	-			-	-	-	1	-	2	1	-	-	13
Cook, Troy	-	-	-	-	2	1	1	-	-	-	-	-	-	-	-	1	-	-	-	1	-	-		6
Croad, Trent			-	1	-	-	-	1	-	1	-	-	-	-			4	-	-	1	-			8
Cunningham, Ben												-												
Farmer, Jeff	-	-	-	2	-	-	-	-	-				-	-	-	-	-	1	-	1	1	1	1	7
Grover, Antoni	1	-	-	-	-	-	-	-	-	-	-	2	1	-	1	-						-	1	6
Haddrill, Robert	-	1	1	-	1	2	1	2	2	1	3	-	-	1	1	1	-	-	3	-	2	-	-	22
Haines, Daniel	-	-	-	-	-					1	-													1
Hasleby, Paul	-	2	1	1	2	2	1	-	1	-	-	2	-	1	1	1	-	-	-	1	-	-	-	16
Hayden, Roger	2	-	1	-	2	-	-	1	3	1			-	-	-	-	-	-	1	1	-	2	1	15
Headland, Des	-	2	1	-	-	2	-	1	-	-	1		-	-	-	-	-	-	1	1	-	-	-	9
Jones, Anthony	-																							
Koops, Steven				1	-	-	2	-	-	-	-	-	-	-	-	-								3
Longmuir, Justin		-	-	1	1	6	3	2	5	4	2	4	1	-	-	1	3	2	2	2	-	-	-	39
Longmuir, Troy	1	-	1														1	1	2	1	-	-	3	10
McManus, Shaun	-	-	-	-	-	-	2	1	-	-	-	1	-	1	-	2	-	1	-	-	-	1	-	9
McPharlin, Luke												2	-	3	4	4	3	1	1	1	2	1	3	25
Medhurst, Paul	2	1	1	5	2	-	2	-	1	2	1	4	-	1	-	-	1	2	1	2	1	1	-	30
Parker, Shane				-	1	-							-	-	-	-	-	-	-	1	-		-	2
Pavlich, Matthew	1	-	1	1	-	-	1	1	1	-	-	3	3	2	2	2	1	1	1	-	1	2	2	26
Polak, Graham	3	3		1	3	-	3	3	6	2	4	3	2	4	3	4	-	-	1	1	-	1	2	49
Sandilands, Aaron	1	2	-			-	-	1	2	1		2	1	-	-	-		-	-	-	-	2	-	12
Schammer, Byron	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Siegert, Andrew			-								-	-	-											
Simmonds, Troy	-	2	-	-	-	1	-	1	1	2	3	1	-		-	2	1	1	-	1	2	1	-	19
Thornton, Scott											-	1		-								-	-	1
Walker, James	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	1	-	1	-	-	5
Waterhouse, Clive				3	1	1	-	1	3	-	1													10
Webster, Luke														1			-					1	1	3
Woods, Dion	1	-	-	-	-	2	2	2	1	2	-	-			1	-	-	-	1	1	1	-	-	14
Totals	12	13	8	17	16	17	21	17	27	21	17	27	9	16	14	18	15	13	18	18	12	14	15	375
Opponent	AD	SY	RI	KA	WC	ES	WB	SK	ME	CA	PA	GE	HW	BL	CW	AD	SY	RI	KA	WB	ES	WC	ES	
