Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bell, Peter	1	-	-	3	-	2	-	1	-	1	-	1	3	1	1	-	-	3	1	-	1	1	-	20
Browne, Andrew	-	-	-																					
Carr, Matthew	1	1	1	2	1	-	3	1	1	1	1	-			-	3	1	-	-	1	1	-	-	19
Cook, Troy	-	-	-	2	2	2	2	1	-	-	2	1	-	-	-	-	1	1	1	1	-	-		16
Croad, Trent			-	1	1	2	1	2	1	3	1	1	-	-			3	-	-	2	-			18
Cunningham, Ben												1												1
Farmer, Jeff	-	2	1	3	-	1	-	3	2				1	1	2	4	-	-	1	3	-	2	1	27
Grover, Antoni	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-						-	-	2
Haddrill, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Haines, Daniel	-	1	-	-	1					-	-													2
Hasleby, Paul	2	-	-	2	1	1	-	2	-	1	-	2	1	1	-	-	-	-	1	1	-	1	1	17
Hayden, Roger	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	1	-	-	-	1
Headland, Des	-	1	1	2	-	2	3	1	-	-	1		-	1	-	1	-	1	2	1	-	-	1	18
Jones, Anthony	-																							
Koops, Steven				-	-	-	1	-	2	1	-	-	-	-	-	-								4
Longmuir, Justin		1	-	3	-	3	4	3	6	2	3	-	2	1	-	3	2	1	1	-	1	2	-	38
Longmuir, Troy	-	1	1														2	2	3	-	-	1	-	10
McManus, Shaun	2	-	1	-	-	1	1	-	-	-	-	1	-	-	-	-	-	1	1	1	-	-	-	9
McPharlin, Luke												-	-	-	-	-	-	-	-	-	-	-	-	
Medhurst, Paul	3	2	-	2	2	3	4	-	-	7	-	2	1	2	-	1	3	3	2	4	4	3	2	50
Parker, Shane				-	-	-							-	-	-	-	-	-	-	-	-		-	
Pavlich, Matthew	2	-	1	3	-	3	1	2	-	2	-	4	2	2	3	-	2	1	2	3	1	1	2	37
Polak, Graham	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Sandilands, Aaron	1	1	-			-	1	-	1	-		-	-	-	-	-		-	-	-	-	1	-	5
Schammer, Byron	-	-					-	-	1	-	-	-	-	1	-	-	-	-	-	-	-			2
Siegert, Andrew			-								-	-	-											
Simmonds, Troy	1	2	-	-	-	-	-	1	1	-	-	-	-		1	1	-	2	-	-	3	1	-	13
Thornton, Scott											-	-		-								-	-	
Walker, James	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	2
Waterhouse, Clive				2	2	-	-	1	1	1	-													7
Webster, Luke														-			-					-	1	1
Woods, Dion	-	-	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	
Totals	13	12	6	25	10	20	23	18	16	19	9	13	10	10	7	13	14	15	15	18	11	14	8	319
Opponent	AD	SY	RI	KA	WC	ES	WB	SK	ME	CA	PA	GE	HW	BL	CW	AD	SY	RI	KA	WB	ES	WC	ES	
