Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bell, Peter	16	11	10	15	10	11	9	9	12	9	10	12	15	9	6	7	4	11	10	16	12	8	13	245
Browne, Andrew	1	5	-																					6
Carr, Matthew	2	5	10	14	2	3	5	4	6	12	5	3			4	3	5	4	3	7	3	3	5	108
Cook, Troy	3	6	9	9	6	13	7	7	3	7	6	4	10	10	6	16	1	10	9	8	5	2		157
Croad, Trent			7	2	3	8	2	4	1	8	7	6	4	1			9	7	2	4	-			75
Cunningham, Ben												2												2
Farmer, Jeff	2	11	5	7	5	2	4	6	3				4	5	1	1	7	4	6	10	4	4	2	93
Grover, Antoni	3	2	7	5	3	2	2	2	6	3	3	6	2	2	2	1						3	8	62
Haddrill, Robert	4	4	5	-	3	6	3	4	9	4	4	4	4	6	8	2	6	6	5	4	4	2	2	99
Haines, Daniel	6	6	7	1	1					6	3													30
Hasleby, Paul	13	20	13	13	6	9	8	13	7	9	7	18	12	15	7	11	6	6	9	9	11	14	14	250
Hayden, Roger	8	4	10	1	6	9	9	8	10	7			4	3	3	6	2	4	8	3	6	5	6	122
Headland, Des	10	6	8	7	4	12	5	10	7	6	4		11	6	8	8	4	4	6	3	2	4	7	142
Jones, Anthony	-																							
Koops, Steven				6	4	3	4	1	4	7	5	4	2	6	5	1								52
Longmuir, Justin		3	1	4	13	9	6	5	6	5	6	7	3	4	2	5	7	7	2	6	2	6	3	112
Longmuir, Troy	5	8	3														5	3	8	7	2	5	5	51
McManus, Shaun	7	8	7	9	9	6	8	7	9	6	7	6	8	10	6	7	3	7	6	8	6	8	6	164
McPharlin, Luke												5	2	8	9	8	6	5	8	6	2	3	7	69
Medhurst, Paul	5	4	4	10	9	2	6	1	1	8	3	10	5	3	3	4	6	4	3	5	2	9	3	110
Parker, Shane				3	4	5							1	3	1	2	1	3	2	7	4		4	40
Pavlich, Matthew	13	7	6	13	6	7	6	3	10	6	7	9	14	8	6	9	7	6	12	4	8	7	9	183
Polak, Graham	5	5		4	6	1	5	6	13	4	6	8	6	12	8	4	3	2	2	6	5	2	5	118
Sandilands, Aaron	3	3	1			1	4	6	3	6		6	5	7	3	2		4	3	2	2	9	2	72
Schammer, Byron	4	1					9	2	5	4	4	5	9	8	8	2	4	4	2	3	2			76
Siegert, Andrew			1								2	2	3											8
Simmonds, Troy	2	8	9	6	5	11	6	4	4	8	9	5	2		8	8	1	5	3	5	8	2	3	122
Thornton, Scott											2	6		1								3	3	15
Walker, James	2	2	5	6	4	3	3	8	3	5	6	3	7	5	3	4	2	4	6	1	2	3	-	87
Waterhouse, Clive				5	3	6	1	1	7	3	3													29
Webster, Luke														4			5					7	3	19
Woods, Dion	2	4	6	7	6	7	8	6	7	7	4	5			8	4	5	5	5	3	7	7	4	117
Totals	116	133	134	147	118	136	120	117	136	140	113	136	133	136	115	115	99	115	120	127	99	116	114	2835
Opponent	AD	SY	RI	KA	WC	ES	WB	SK	ME	CA	PA	GE	HW	BL	CW	AD	SY	RI	KA	WB	ES	WC	ES	
