Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	EF	Tot
Bell, Peter	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Browne, Andrew	-	-	-																					
Carr, Matthew	-	1	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	1	2
Cook, Troy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		
Croad, Trent			1	-	2	-	-	-	-	-	1	-	-	-			-	1	1	1	-			7
Cunningham, Ben												-												
Farmer, Jeff	-	-	-	-	-	-	-	-	-				-	-	-	-	-	-	-	-	1	-	-	1
Grover, Antoni	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-						-	-	1
Haddrill, Robert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	3
Haines, Daniel	-	-	-	-	-					-	1													1
Hasleby, Paul	1	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	3
Hayden, Roger	-	-	-	-	-	-	-	-	-	-			-	-	-	-	-	-	-	-	-	-	-	
Headland, Des	-	-	-	-	-	1	-	-	-	1	-		1	-	-	1	-	-	-	-	-	1	-	5
Jones, Anthony	-																							
Koops, Steven				-	-	-	-	1	-	-	-	-	-	-	-	-								1
Longmuir, Justin		1	4	3	6	3	1	3	1	4	4	-	-	5	2	1	10	1	10	4	5	5	8	81
Longmuir, Troy	-	-	-														-	-	-	-	-	-	-	
McManus, Shaun	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	1
McPharlin, Luke												-	-	-	-	-	-	-	1	1	-	-	-	2
Medhurst, Paul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1
Parker, Shane				-	-	-							-	-	-	-	-	-	-	-	-		-	
Pavlich, Matthew	3	1	3	2	8	2	-	-	1	-	1	-	1	2	-	-	-	-	-	-	4	-	-	28
Polak, Graham	-	2		-	1	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	1	6
Sandilands, Aaron	13	13	14			13	15	17	10	10		17	28	31	12	6		14	27	24	18	30	41	353
Schammer, Byron	-	-					-	-	-	-	-	-	-	-	-	-	-	-	-	-	-			
Siegert, Andrew			-								-	-	-											
Simmonds, Troy	16	21	21	34	11	12	10	17	24	22	14	13	15		13	22	8	15	5	14	10	5	4	326
Thornton, Scott											-	-		-								-	-	
Walker, James	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
Waterhouse, Clive				-	-	-	-	-	-	-	-													
Webster, Luke														-			-					-	1	1
Woods, Dion	-	-	-	1	1	-	1	-	-	-	-	-			1	-	1	-	-	-	-	-	-	5
Totals	33	39	44	40	29	31	27	38	36	37	21	31	46	39	30	31	22	31	45	44	38	41	56	829
Opponent	AD	SY	RI	KA	WC	ES	WB	SK	ME	CA	PA	GE	HW	BL	CW	AD	SY	RI	KA	WB	ES	WC	ES	
