Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Baker, Steven	5	2	4		2	1	5	7	5	12	8	6	4	2	8	8	9	3	6	1	8	5	111
Beetham, Caydn			2	7	3	7	1	1					3			-							24
Begley, James		-		2	7	3	2						2			3	4	5	3	7	7	7	52
Black, Heath	7	8	5	4		3	5				5	6	9	5	8	10	6	7	6	6	6	11	117
Blake, Jason	6	3	6	4	2																		21
Burke, Nathan	5	8	2																				15
Callaghan, Craig					10	4	7	1	-	4	4	4	-			1	1	2					38
Capuano, Matthew			6	5	7	3	2	2	7														32
Clarke, Xavier			4	5	2	2	5	3	5	2	4	7	2	1	2					-	2	-	46
Cripps, Jason	4	2	4	6	2			2	6	10	8	5	3	2	-	4	9	2	3	3	4	5	84
Dal Santo, Nick				7	13	8	3	3	6	9	5	3	3	2	7		3	3	1	2	2	3	83
Davis, Chad	1	2	1				2	4	5	6	2		4										27
Everitt, Peter										6	3		8	6	3	4	8	2	5	7	5	2	59
Gehrig, Fraser	7						2						1	3	8	1	11	7	2	3	2	3	50
Hamill, Aaron	5	4	8	3		4	8			12	8	8	8	9	4	9	10	9	16	11	12	8	156
Harvey, Robert	12	6					8	6	10	3		14	8	3	5								75
Hayes, Lenny	9	6	11	14	10	5	10	14	6	12	8			9	4	4	7	7	11	4	6	9	166
Hudghton, Max	4	1	1	1	-	3	4	2	3	-						5	5	4	5	6	3	2	49
Jones, Austinn	6	8	2	6	3				1			3		3	12	6	6	2	8	11	6	3	86
Knobel, Trent	5	3	1	5	-	4	4	5	2	2	2	2	2										37
Koschitzke, Justin	2	6	6	1																			15
Lawrence, Steven	8	6		3	6	8	8	2	2	5	7	4	6	8	4	4	1	4	7	6	8	8	115
Loewe, Stewart	7	8	3	2					7	5	1	4	1	6	4	10	3	5	10		10	8	94
Maguire, Matt						2			1	2	2	3	2	4	1				4	5	3	1	30
Milne, Stephen	9	6	10	6	8	9	8	3	10	9	5	4		5	1	9	5	4	5	3	5	4	128
Montagna, Leigh						-																	
Moyle, Brett										5	7	4		3	4	5	10	3	6	2	9	2	60
Oliver, Chris					1	2		5	1			3											12
Peckett, Justin	6	6	4	1	7			3	5	6	5	1		5	5	6	6	4	6	11	6	5	98
Plapp, Justin								2															2
Riewoldt, Nick	3	1	2	5	9	4	4	7	7	5	7	3	10	4	3	4	8	5	7	7	5	8	118
Schwarze, Troy	6	2	5	2	1	2	6	4	1	5	5	1	5	6	3	6	1	3	1	2			67
Thompson, Andrew	10	4	15	5	10	8	7	7	6	10	12	7	9	7	10	7	5	7	9	5	7	7	174
Voss, Brett	3	1	8	7	12	6	9	4	9	7	8	4	12	5	5	3	6	2	5	2	1	4	123
Wulf, Daniel					2	3	4	2			3	3	6	7	1	3	8	2	7	6	3	1	61
Totals	130	93	110	101	117	91	114	89	105	137	119	99	108	105	102	112	132	92	133	110	120	106	2425
Opponent	CA	FR	PA	GE	SY	CW	ME	ES	RI	WC	BL	WB	HW	KA	AD	CA	FR	PA	GE	SY	CW	ME	
