Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Boak, Travis	2	4	3	5	4	4	10	9	2	7	3					5	5	1	2	4	1	2	73
Broadbent, Matthew																-	2					3	5
Brogan, Dean	4		3	1	-	1	2	1	3	-	3	2	4	1	3	4		4	3	3	3	6	51
Burgoyne, Peter	5	1	5			1	3	5	3	3	1	3	1	2	1					4		5	43
Burgoyne, Shaun	2	7	1														3	6	6	3	1	6	35
Carlile, Alipate	1	1	-	3	-	-	5	3	-	-	1		-	-	4	1	1	2	2	4	1	2	31
Carr, Josh	1	7	2	7	4				7		5	3	3	3	2					1			45
Cassisi, Domenic	8	6	2		9	5	12	9	7	8	10	9	4	5	8	15	10	5	6	4	9	9	160
Chaplin, Troy	1	2	2	2	1	1	4	1	-	3	6	2	2	1			3	1	3	2	-	4	41
Cornes, Chad	6	2	1	3	-	2	6	3	2	1					3	1	3	3	1	3	1	6	47
Cornes, Kane	2	5	2	4	3	1	6	3	7	5	2	3	2	2	1	7	4	3	4	3	4	3	76
Davenport, Jason							2	4					3	1	5	9	5	2	10			5	46
Ebert, Brett	-	1	-	2	2	2	3	5	2	-	-	-	3	2	4	2	4			2	1	2	37
Gray, Robbie	2	-	3	1	3	2	8	3	2	5		8	-	2	3	4	4	2	5	2		3	62
Hartlett, Hamish				-	-	1		-	2	2								1	1	2	2	3	14
Krakouer, Nathan	-	1	1	3	1	-	2	-		1			-	1	3	2	-	2	1	1	2	-	21
Lade, Brendon	-	1	1	2	1	-	2	1	2	-	1	-	1	3	1	1	-	2	1	2	2	-	24
Logan, Tom				3	1	2	1	2	2	3	-	-	2	2	-			3	2		5		28
Lower, Nick					2						1		1			1	4						9
Meyer, Danny												6	1	1									8
Motlop, Daniel	2	1	1	1	4	4	1	-	1			2									2		19
Motlop, Marlon									1		1	1											3
Pearce, Danyle	1	3	3	1	-	-	2	7	1	2	1	2	2	1	3	3	1	3	4	4	3	6	53
Pettigrew, Michael	1	-	-	4	4	1	2	1	4	4	1	4	2		2								30
Rodan, David	3	6		4	4	2	4	4		4	4	3	8	2	1	5	2	2	-	1	4		63
Salopek, Steven	-	3	1	1	3	-	-		5	1	-	4		2	2	-	1			2			25
Salter, Nick																4		2	2		2	2	12
Stewart, Paul														2	3	4	4			-	-	2	15
Surjan, Jacob	2	1	1	2	2	1	3	-	5	1	7	4	4	3	3	4	1	5	2		1	1	53
Thomas, Matt			6	2		6	4	5	1	3								1	5	3	4	2	42
Thompson, Wade			-	1																			1
Thurstans, Toby		2									5	2	1	2	3	1	3	2	2		3		26
Tredrea, Warren	1	2	3	-	2	-	3	1	-	-	2	1	1	3	3	2	1	1	2	2	3		33
Westhoff, Justin	2	-									2	1	1	2	-	1	4	1	2	2		2	20
Westhoff, Matthew										3	-	2											5
Totals	46	56	41	52	50	36	85	67	59	56	56	62	46	43	58	76	65	54	66	54	54	74	1256
Opponent	ES	WC	ME	HW	SK	AD	NM	RI	SY	CW	FR	WB	GE	BL	ME	WC	AD	HW	FR	CA	BL	NM	
