Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bailey, Max																		1	2	-	-		3
Ball, Matthew															-	2	-						2
Barker, John											-	-	2	-	-		2					-	4
Bateman, Chance	1	4	3	-	2	-	2	2	-	1	2	-	2	1	-	-		1	-	2	2	-	25
Birchall, Grant	-	-					-	-	-			-	-	-	-	-	1	-	-	1	-	2	4
Boyle, Tim							1	-															1
Brennan, Luke											1	2	-										3
Brown, Campbell			1	-	-	-	-	-	1	1	2	-	2	-	2	1	3	-	-	-	-	-	13
Campbell, Robert	-	-	-	-	1	-	1	-	1	2	1	1	1	1	-	1	-	1	-	-	-	2	13
Clarke, Tim	2	1	-	-	-	1	-	1	1	2	2	-	-	-					-	-	-	2	12
Crawford, Shane	1	-	-	2	1	1		-	1							1	1	-	3	3	1	-	15
Croad, Trent	-	1	2	-	1	2			1	1			1	-	-	2	1	-	-	1	-	-	13
Dawson, Zac	-	-	-	1	1	-	1	-							1	2	-	-					6
Dixon, Ben	1	-	1	-	1	-	1	1	-	1	2	3	-	1	1	2	1	-	-	1	2	-	19
Dowler, Beau																		-	-				
Everitt, Peter	-	1	-	2	1	1	-	2	2	1	2			3	-		-						15
Franklin, Lance									-	-	2	1	-	2	-	-	-	-	-	2	-	1	8
Gilham, Stephen																			-	1	-	1	2
Guerra, Brent	2	-	3	2	-	1	3	1	-				1					1	1	1	-	-	16
Hodge, Luke	1	2	3	2	-	2	1	4	5	3	-	-	2	4	2	2	2	2	3	2	-	1	43
Jacobs, Danny	-	-	-	-	-	-		1	-	-													1
Kane, Ben							1	1	1	1	-							1	1	1	-		7
Ladson, Rick	-	-	-	-	-	1	-	-	1	2	-	2	1	-	2	-	-	-	-	1	-	1	11
Lewis, Jordan	3	1	-	-	1	-	-		2	1	1	-	-	3	-	2	1	2		2	-	1	20
McGlynn, Ben										1	1	3										3	8
Miller, Harry							1	-						2	-								3
Mitchell, Sam	1	1	1	2	1	-	2	1	1	-	-	6	-	3	7	-	1	-	-	1	-	4	32
Murphy, Tom												1		-	-	1	-	-	-				2
Osborne, Michael	-	-	1	-																			1
Ries, Nick					-	1				-	-	-	1		1	-	-						3
Roughead, Jarryd	-	-	-	-	-	-	-	-	1	-	-	1	2	1	1	-	-			1	1	-	8
Sewell, Brad	1	-	-	-	-	-	-	1	-	-	1	2	-	-	-	1	-	1	-	1	1	2	11
Smith, Joel	-	-	-	-	1	-	-	1	-	1	1	1	-	-			3		-	-	-	1	9
Taylor, Simon									1	-	1	-	1			-	-						3
Thurgood, Josh										-	-												
Vandenberg, Richard	-	-	1	1	1	2	2	1					-	1		-		-	2	1	-	1	13
Williams, Mark	2	2	-	-	-	1	-	1	-	-	-	-		-	-	-		-	-	-	-	-	6
Young, Clinton	-	-	-	-	-	-	-					1	1	1	2	1	-	2					8
Totals	15	13	16	12	12	13	16	18	19	18	19	24	17	23	19	18	16	12	12	22	7	22	363
Opponent	FR	CW	GE	CA	ES	KA	BL	ME	SY	WB	PA	RI	SK	WC	AD	BL	CW	FR	CA	ES	KA	GE	
