Player	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	R16	R17	R18	R19	R20	R21	R22	Tot
Bailey, Max																		-	1	-	-		1
Ball, Matthew															7	4	1						12
Barker, John											-	-	-	-	-		-					-	
Bateman, Chance	-	2	3	-	-	-	2	3	1	3	2	-	-	1	1	-		1	2	2	-	1	24
Birchall, Grant	-	-					-	1	1			1	1	-	1	-	1	-	1	-	1	1	9
Boyle, Tim							1	-															1
Brennan, Luke											-	1	-										1
Brown, Campbell			-	-	1	-	-	1	1	1	1	1	-	1	3	-	-	-	-	-	-	-	10
Campbell, Robert	2	3	2	3	2	-	1	1	-	-	2	2	2	1	1	4	1	2	2	2	1	3	37
Clarke, Tim	-	1	1	1	-	2	1	1	2	1	-	1	2	-					3	-	1	2	19
Crawford, Shane	3	2	1	3	3	1		4	1							1	4	1	3	2	1	4	34
Croad, Trent	-	-	-	-	-	-			-	-			-	-	1	1	1	-	-	-	-	-	3
Dawson, Zac	-	-	1	1	-	-	1	-							-	-	-	1					4
Dixon, Ben	-	1	-	-	-	-	-	-	1	-	-	-	-	2	-	-	1	-	1	-	-	-	6
Dowler, Beau																		-	-				
Everitt, Peter	-	2	4	2	4	3	1	6	5	3	3			4	1		1						39
Franklin, Lance									1	2	1	-	-	-	-	-	-	-	1	-	-	-	5
Gilham, Stephen																			-	-	-	-	
Guerra, Brent	-	-	-	-	-	2	2	2	1				1					1	1	-	-	-	10
Hodge, Luke	6	11	8	5	4	7	1	5	10	8	1	2	4	6	7	4	8	3	1	-	-	1	102
Jacobs, Danny	-	1	-	-	-	1		-	-	2													4
Kane, Ben							2	1	2	-	-							5	1	1	-		12
Ladson, Rick	-	-	-	1	2	1	1	-	1	1	1	3	2	1	-	1	1	1	1	1	-	1	20
Lewis, Jordan	5	7	2	1	6	-	3		10	6	2	6	2	4	1	4	1	3		-	2	2	67
McGlynn, Ben										2	4	-										2	8
Miller, Harry							-	1						4	-								5
Mitchell, Sam	10	7	4	4	9	6	7	8	4	9	4	6	10	6	7	5	2	3	6	6	2	7	132
Murphy, Tom												-		2	-	1	-	-	-				3
Osborne, Michael	2	1	1	2																			6
Ries, Nick					-	2				3	-	1	1		1	-	-						8
Roughead, Jarryd	-	-	3	-	1	-	1	-	-	-	-	-	-	-	1	1	-			1	-	-	8
Sewell, Brad	-	1	1	-	1	2	3	1	3	1	2	-	-	-	-	3	-	2	6	4	3	6	39
Smith, Joel	-	-	1	-	-	-	-	3	1	-	-	-	-	-			2		1	2	1	3	14
Taylor, Simon									3	-	1	1	2			1	-						8
Thurgood, Josh										1	-												1
Vandenberg, Richard	6	1	6	4	3	5	4	6					2	4		1		-	2	2	3	2	51
Williams, Mark	-	-	-	-	-	1	-	1	1	-	2	-		-	-	-		-	-	-	-	-	5
Young, Clinton	-	-	-	-	-	-	1					1	-	-	2	2	-	1					7
Totals	34	40	38	27	36	33	32	45	49	43	26	26	29	36	34	33	24	24	33	23	15	35	715
Opponent	FR	CW	GE	CA	ES	KA	BL	ME	SY	WB	PA	RI	SK	WC	AD	BL	CW	FR	CA	ES	KA	GE	
